CASENUM,VEH_NO,MDRDSTRD
201395312443,1,0
201395312443,2,0
201395312450,1,0
201395312462,1,0
201395312464,1,0
201395312464,2,0
201395312473,1,0
201395312473,2,0
201395312480,1,0
201395312480,2,0
201395312482,1,93
201395312485,1,0
201395312489,1,0
201395312489,2,0
201395312490,1,0
201395312490,2,0
201395312493,1,0
201395312493,2,0
201395312509,1,0
201395312513,1,0
201395312513,2,0
201395312533,1,15
201395312533,2,0
201395312534,2,0
201395312555,1,12
201395312555,2,0
201395312562,1,0
201395312562,2,0
201395312562,3,0
201395312562,4,0
201395312565,1,17
201395312579,1,0
201395312579,2,0
201395312589,2,0
201395312597,1,15
201395312611,1,0
201395312611,2,0
201395312615,1,0
201395312615,2,0
201395312615,3,0
201395312626,1,0
201395312626,2,0
201395312630,1,0
201395312630,2,0
201395312630,3,0
201395312630,4,0
201395312649,1,0
201395312649,2,0
201395312657,1,1
201395312658,1,0
201395312659,1,0
201395312662,1,0
201395312662,2,0
201395312662,3,0
201395312663,1,0
201395312663,2,0
201395312667,1,10
201395312667,2,0
201395312671,1,0
201395312671,2,0
201395312676,1,0
201395312678,1,12
201395312680,1,0
201395312680,2,0
201395312686,1,0
201395312686,2,0
201395312688,1,0
201395312689,2,0
201395312699,1,0
201395312699,2,0
201395312701,1,0
201395312701,2,0
201395312703,1,0
201395312707,1,0
201395312709,1,0
201395312709,2,0
201395312709,3,0
201395312714,1,0
201395312715,1,93
201395312716,1,0
201395312721,1,0
201395312721,2,0
201395312726,1,0
201395312733,2,0
201395312734,1,0
201395312736,1,0
201395312743,1,0
201395312743,2,0
201395312752,2,0
201395312755,1,0
201395312764,1,0
201395312766,1,1
201395312766,2,0
201395312770,1,0
201395312770,2,0
201395312771,1,0
201395312771,2,0
201395312798,1,0
201395312798,2,0
201395312803,1,0
201395312803,2,0
201395312805,1,0
201395312805,2,15
201395312805,3,98
201395312812,1,0
201395312812,2,0
201395312822,1,92
201395312822,2,0
201395312822,3,0
201395312832,1,0
201395312832,2,0
201395312838,1,92
201395312838,2,0
201395312865,1,15
201395312865,2,15
201395312868,1,92
201395312868,2,0
201395312879,1,13
201395312879,2,0
201395312890,1,0
201395312898,1,0
201395312898,2,0
201395312901,1,0
201395312901,2,0
201395312907,1,0
201395312907,2,0
201395312912,1,0
201395312912,2,0
201395312917,1,0
201395312917,2,0
201395312917,3,0
201395312922,1,0
201395312922,2,0
201395312925,1,98
201395312927,1,0
201395312932,1,0
201395312932,2,0
201395312933,2,96
201395312937,1,98
201395312944,1,0
201395312946,1,0
201395312956,1,0
201395312956,2,0
201395312958,1,1
201395312965,1,0
201395312980,1,1
201395312980,2,0
201395312988,1,0
201395312988,2,0
201395312991,1,13
201395312997,1,0
201395312997,2,0
201395313009,1,0
201395313016,1,3
201395313016,2,0
201395313017,1,15
201395313025,1,0
201395313025,2,0
201395313034,1,0
201395313034,2,0
201395313038,1,15
201395313038,2,12
201395313041,1,15
201395313049,1,0
201395313070,1,0
201395313070,2,0
201395313072,2,0
201395313080,1,15
201395313080,2,15
201395313080,3,15
201395313080,4,15
201395313094,1,0
201395313094,2,0
201395313109,1,0
201395313116,1,0
201395313121,1,0
201395313126,1,0
201395313128,1,0
201395313128,2,0
201395313129,1,0
201395313129,2,0
201395313132,1,0
201395313135,1,0
201395313135,2,0
201395313138,1,0
201395313144,1,0
201395313146,1,0
201395313146,2,0
201395313151,1,0
201395313151,2,0
201395313154,1,0
201395313164,1,5
201395313164,1,10
201395313166,1,0
201395313166,2,0
201395313168,1,0
201395313168,2,0
201395313173,1,0
201395313177,1,0
201395313180,1,0
201395313180,2,1
201395313186,1,0
201395313187,1,0
201395313187,2,0
201395313190,1,0
201395313190,2,0
201395313190,3,0
201395313190,4,0
201395313194,1,0
201395313194,2,0
201395313198,1,0
201395313198,2,0
201395313201,1,1
201395313202,1,0
201395313202,2,0
201395313205,1,0
201395313206,1,0
201395313206,2,0
201395313210,1,0
201395313213,1,0
201395313213,2,0
201395313213,3,0
201395313215,1,0
201395313216,1,0
201395313219,1,0
201395313226,1,0
201395313226,2,0
201395313229,1,0
201395313229,2,0
201395313233,1,0
201395313233,2,0
201395313235,1,0
201395313239,1,0
201395313239,2,0
201395313243,1,0
201395313245,1,0
201395313245,2,0
201395313256,1,0
201395313256,2,0
201395313257,1,0
201395313257,2,0
201395313262,1,0
201395313272,1,0
201395313272,2,0
201395313285,1,0
201395313313,1,0
201395313321,1,0
201395313321,2,0
201395313321,3,0
201395313323,1,0
201395313323,2,0
201395313325,1,0
201395313325,2,0
201395313329,1,92
201395313332,1,0
201395313332,2,0
201395313338,1,0
201395313338,2,0
201395313349,1,15
201395313349,2,0
201395313355,1,0
201395313365,1,15
201395313365,2,0
201395313368,2,0
201395313387,2,0
201395313397,1,1
201395313397,2,0
201395313408,1,0
201395313409,1,0
201395313409,2,0
201395313412,1,0
201395313412,2,0
201395313412,3,0
201395313421,1,15
201395313426,1,0
201395313437,1,0
201395313447,1,0
201395313447,2,0
201395313450,1,0
201395313450,2,0
201395313451,1,0
201395313455,1,0
201395313455,2,0
201395313455,3,0
201395313460,1,0
201395313463,1,0
201395313466,1,0
201395313468,1,0
201395313474,1,6
201395313474,2,0
201395313474,3,0
201395313479,1,0
201395313481,1,0
201395313481,2,0
201395313489,1,0
201395313496,1,0
201395313496,2,0
201395313498,1,0
201395313498,2,0
201395313502,1,0
201395313502,2,0
201395313502,3,0
201395313504,1,0
201395313523,1,0
201395313527,1,0
201395313527,2,0
201395313527,3,0
201395313546,1,0
201395313546,2,0
201395313551,1,0
201395313551,2,0
201395313561,2,0
201395313589,1,0
201395313591,1,0
201395313591,2,0
201395313595,1,0
201395313596,1,0
201395313597,1,3
201395313597,2,0
201395313614,1,0
201395313614,2,0
201395313627,1,0
201395313627,2,0
201395313647,1,15
201395313647,2,15
201395313658,1,6
201395313664,1,0
201395313664,2,1
201395313665,1,0
201395313665,2,1
201395313668,1,0
201395313670,1,0
201395313672,1,0
201395313672,2,0
201395313674,1,0
201395313683,1,0
201395313687,1,0
201395313687,2,0
201395313687,3,0
201395313689,1,0
201395313690,1,0
201395313690,2,0
201395313712,1,0
201395313712,2,0
201395313718,1,0
201395313718,2,0
201395313720,1,92
201395313720,2,0
201395313720,3,0
201395313722,1,13
201395313722,2,0
201395313725,1,0
201395313725,2,0
201395313769,1,0
201395313769,2,0
201395313777,1,0
201395313777,2,0
201395313779,1,0
201395313779,2,0
201395313793,1,0
201395313795,1,92
201395313795,2,0
201395313798,1,0
201395313798,2,0
201395313810,1,0
201395313812,1,0
201395313813,1,0
201395313826,1,0
201395313826,2,0
201395313850,2,0
201395313851,1,15
201395313851,2,0
201395313869,1,0
201395313871,2,0
201395313872,1,0
201395313872,2,0
201395313886,1,0
201395313894,1,0
201395313894,2,16
201395313897,1,0
201395313897,2,0
201395313903,1,0
201395313904,1,93
201395313908,1,93
201395313908,2,0
201395313910,1,0
201395313910,2,0
201395313917,1,0
201395313917,2,0
201395313920,1,0
201395313922,1,0
201395313922,2,0
201395313922,3,0
201395313924,1,0
201395313924,2,0
201395313927,1,0
201395313927,2,0
201395313929,1,0
201395313929,2,0
201395313932,1,0
201395313932,2,0
201395313935,1,0
201395313935,2,0
201395313948,1,0
201395313954,1,0
201395313958,1,0
201395313958,2,0
201395313964,1,1
201395313981,1,0
201395313981,2,7
201395313992,1,0
201395314000,1,0
201395314000,2,0
201395314000,3,0
201395314005,1,0
201395314007,1,0
201395314007,2,0
201395314009,1,15
201395314009,2,0
201395314013,1,0
201395314027,1,0
201395314031,1,15
201395314031,2,0
201395314047,1,0
201395314047,2,0
201395314052,1,15
201395314052,2,0
201395314069,1,0
201395314069,2,0
201395314077,1,0
201395314077,2,0
201395314090,1,92
201395314090,2,0
201395314101,1,0
201395314101,2,0
201395314104,1,15
201395314104,2,15
201395314113,2,0
201395314121,1,0
201395314121,2,0
201395314125,1,0
201395314125,2,0
201395314126,1,0
201395314126,2,0
201395314126,3,0
201395314131,1,0
201395314145,1,0
201395314145,2,0
201395314169,1,0
201395314169,2,0
201395314174,1,0
201395314174,2,0
201395314180,1,0
201395314186,1,0
201395314192,1,0
201395314200,1,0
201395314200,2,0
201395314203,1,0
201395314206,1,0
201395314206,2,0
201395314216,2,16
201395314217,1,0
201395314217,2,0
201395314217,3,0
201395314221,1,0
201395314221,2,0
201395314221,3,0
201395314268,1,0
201395314268,2,0
201395314278,1,0
201395314280,1,0
201395314282,1,0
201395314284,1,0
201395314284,2,0
201395314314,1,93
201395314315,1,15
201395314315,2,15
201395314341,1,0
201395314341,2,0
201395314353,1,1
201395314353,2,0
201395314363,1,0
201395314363,2,0
201395314364,1,15
201395314373,1,0
201395314373,2,0
201395314385,1,15
201395314385,2,0
201395314389,1,15
201395314403,1,0
201395314414,1,13
201395314415,1,1
201395314415,2,0
201395314418,1,0
201395314420,1,0
201395314427,1,0
201395314427,2,0
201395314428,1,0
201395314428,2,0
201395314432,1,0
201395314432,2,0
201395314437,1,0
201395314437,2,0
201395314446,1,93
201395314446,2,0
201395314450,1,93
201395314450,2,0
201395314459,1,0
201395314459,2,0
201395314462,1,0
201395314464,1,1
201395314468,1,93
201395314468,2,0
201395314491,1,0
201395314493,1,93
201395314499,1,0
201395314499,2,0
201395314515,1,0
201395314515,2,0
201395314525,1,3
201395314525,2,0
201395314539,1,15
201395314543,1,15
201395314543,2,0
201395314549,1,0
201395314561,1,0
201395314563,1,0
201395314569,1,0
201395314569,2,0
201395314570,1,0
201395314570,2,0
201395314581,1,0
201395314589,1,0
201395314589,2,0
201395314600,1,0
201395314600,2,0
201395314607,2,0
201395314610,1,0
201395314610,2,0
201395314610,3,0
201395314620,1,0
201395314620,2,0
201395314624,1,93
201395314624,2,0
201395314625,1,0
201395314632,1,0
201395314632,2,0
201395314635,1,12
201395314635,2,0
201395314637,1,6
201395314637,2,0
201395314639,1,0
201395314639,2,0
201395314647,1,0
201395314648,1,0
201395314650,1,0
201395314650,2,0
201395314659,1,0
201395314662,1,0
201395314667,1,0
201395314667,2,0
201395314668,1,0
201395314668,2,0
201395314672,1,0
201395314672,2,0
201395314676,1,0
201395314676,2,0
201395314689,1,0
201395314690,1,0
201395314691,1,0
201395314691,2,0
201395314692,1,0
201395314692,2,0
201395314696,1,0
201395314706,1,0
201395314706,2,0
201395314710,1,1
201395314710,2,1
201395314714,1,0
201395314714,2,0
201395314715,1,0
201395314715,2,0
201395314718,1,0
201395314718,2,0
201395314727,1,0
201395314728,1,0
201395314736,1,1
201395314739,1,0
201395314746,1,0
201395314746,2,0
201395314747,1,0
201395314761,1,0
201395314761,2,0
201395314763,1,0
201395314763,2,0
201395314771,2,0
201395314778,1,0
201395314778,2,0
201395314779,1,0
201395314779,2,0
201395314779,3,0
201395314804,1,0
201395314808,1,0
201395314808,2,0
201395314808,3,0
201395314808,4,0
201395314808,5,0
201395314812,1,0
201395314812,2,0
201395314816,1,0
201395314827,1,98
201395314827,2,98
201395314873,1,0
201395314873,2,0
201395314879,1,0
201395314882,1,0
201395314882,2,0
201395314884,1,0
201395314884,2,0
201395314887,1,15
201395314895,2,0
201395314896,1,0
201395314896,2,0
201395314901,1,0
201395314909,1,0
201395314909,2,0
201395314923,1,15
201395314923,2,15
201395314932,1,15
201395314935,2,0
201395314936,1,15
201395314936,2,0
201395314938,1,15
201395314938,2,0
201395314944,1,0
201395314973,1,0
201395314981,1,0
201395314981,2,0
201395314984,1,0
201395314988,2,0
201395314990,1,0
201395314991,1,0
201395314999,1,0
201395314999,2,0
201395315006,1,0
201395315008,1,0
201395315012,1,1
201395315013,1,0
201395315013,2,0
201395315015,1,0
201395315015,2,0
201395315022,1,0
201395315025,1,0
201395315025,2,0
201395315027,1,0
201395315027,2,0
201395315028,1,0
201395315028,2,0
201395315029,1,0
201395315040,1,0
201395315042,1,0
201395315043,1,93
201395315043,2,12
201395315045,1,0
201395315045,2,0
201395315048,1,0
201395315048,2,0
201395315083,1,0
201395315083,2,0
201395315085,1,1
201395315086,1,0
201395315125,1,12
201395315125,2,0
201395315126,1,0
201395315129,1,12
201395315129,2,0
201395315133,2,0
201395315135,2,0
201395315136,2,0
201395315138,1,0
201395315141,1,0
201395315143,1,98
201395315143,2,98
201395315149,1,0
201395315149,2,0
201395315151,1,0
201395315151,2,0
201395315152,1,98
201395315152,2,98
201395315152,3,0
201395315156,1,0
201395315161,1,0
201395315166,1,0
201395315166,2,0
201395315170,1,0
201395315170,2,1
201395315179,1,0
201395315181,1,0
201395315181,2,0
201395315184,1,0
201395315184,2,92
201395315187,1,0
201395315187,2,0
201395315188,1,0
201395315199,1,0
201395315199,2,0
201395315208,1,0
201395315209,1,98
201395315209,2,0
201395315211,1,16
201395315213,1,0
201395315215,1,0
201395315218,1,0
201395315218,2,0
201395315220,1,1
201395315220,2,0
201395315222,1,0
201395315226,1,0
201395315226,2,0
201395315227,1,0
201395315227,2,0
201395315248,1,0
201395315248,2,0
201395315248,3,0
201395315251,1,0
201395315259,1,0
201395315272,1,0
201395315272,2,0
201395315272,3,0
201395315281,1,0
201395315281,2,0
201395315286,1,16
201395315287,1,0
201395315287,2,0
201395315290,1,93
201395315291,1,0
201395315291,2,0
201395315304,1,0
201395315310,2,0
201395315316,1,0
201395315316,2,0
201395315321,1,15
201395315321,2,15
201395315326,1,0
201395315334,1,0
201395315334,2,0
201395315338,1,0
201395315338,2,0
201395315345,1,0
201395315348,2,0
201395315382,1,0
201395315382,2,0
201395315387,1,0
201395315387,2,0
201395315389,1,0
201395315389,2,0
201395315392,1,0
201395315393,1,0
201395315393,2,0
201395315401,1,93
201395315402,1,0
201395315402,2,0
201395315403,1,0
201395315404,1,0
201395315404,2,0
201395315409,1,0
201395315417,1,12
201395315417,2,0
201395315426,1,1
201395315430,1,0
201395315430,2,0
201395315448,1,0
201395315460,1,0
201395315463,1,92
201395315463,2,0
201395315473,1,0
201395315479,1,0
201395315479,2,0
201395315481,1,0
201395315484,1,92
201395315484,2,0
201395315504,1,0
201395315508,1,0
201395315512,1,0
201395315512,2,0
201395315514,1,0
201395315515,1,0
201395315539,1,0
201395315555,1,0
201395315555,2,0
201395315560,1,0
201395315560,2,0
201395315560,3,0
201395315574,1,10
201395315574,2,0
201395315576,1,0
201395315579,1,0
201395315595,1,0
201395315595,2,0
201395315610,1,15
201395315617,1,1
201395315617,2,0
201395315639,1,93
201395315639,2,0
201395315646,1,0
201395315646,2,0
201395315655,1,0
201395315655,2,0
201395315655,3,0
201395315656,1,0
201395315656,2,0
201395315675,1,0
201395315682,1,0
201395315690,1,0
201395315690,2,0
201395315692,2,0
201395315700,1,0
201395315706,1,0
201395315709,1,0
201395315712,1,0
201395315712,2,0
201395315715,1,0
201395315715,2,0
201395315716,1,12
201395315716,2,0
201395315716,3,0
201395315723,1,0
201395315724,1,0
201395315729,1,0
201395315729,2,0
201395315732,1,0
201395315732,2,0
201395315737,1,0
201395315745,1,0
201395315745,2,0
201395315749,1,0
201395315749,2,0
201395315749,3,0
201395315750,1,1
201395315750,2,0
201395315755,1,0
201395315755,2,0
201395315763,1,0
201395315763,2,0
201395315768,1,0
201395315772,1,0
201395315780,1,0
201395315780,2,0
201395315796,1,0
201395315796,2,0
201395315797,1,0
201395315797,2,0
201395315825,1,0
201395315832,1,0
201395315838,1,0
201395315840,1,0
201395315840,2,0
201395315843,1,0
201395315850,1,0
201395315850,2,0
201395315852,1,0
201395315852,2,0
201395315855,1,0
201395315858,1,0
201395315860,1,0
201395315864,1,0
201395315871,2,0
201395315896,1,5
201395315896,2,0
201395315898,1,0
201395315898,2,0
201395315900,1,0
201395315900,2,0
201395315908,1,10
201395315908,2,0
201395315911,1,15
201395315911,2,0
201395315916,1,0
201395315926,1,0
201395315928,1,3
201395315928,2,0
201395315938,1,0
201395315938,2,0
201395315941,2,0
201395315965,1,0
201395315965,2,0
201395315966,1,0
201395315968,1,0
201395315970,1,0
201395315970,2,0
201395315971,1,0
201395315979,1,0
201395315979,2,0
201395315981,1,0
201395315981,2,0
201395315982,1,93
201395315982,2,0
201395315982,3,0
201395315982,4,0
201395315986,1,0
201395315994,1,0
201395315995,1,0
201395315995,2,0
201395315998,1,0
201395316000,1,0
201395316024,1,0
201395316024,2,0
201395316025,1,15
201395316038,2,0
201395316045,1,93
201395316065,1,0
201395316066,1,0
201395316079,1,15
201395316079,2,0
201395316096,1,12
201395316096,2,0
201395316099,1,0
201395316125,1,0
201395316136,1,0
201395316138,1,5
201395316138,2,0
201395316138,3,0
201395316145,1,0
201395316145,2,0
201395316145,3,0
201395316145,4,0
201395316146,1,0
201395316146,2,0
201395316146,3,0
201395316151,1,0
201395316158,1,0
201395316169,1,0
201395316170,1,0
201395316170,2,0
201395316173,1,0
201395316173,2,0
201395316173,3,0
201395316173,4,0
201395316175,1,0
201395316175,2,0
201395316188,1,0
201395316188,2,0
201395316190,1,0
201395316195,1,0
201395316195,2,0
201395316198,1,0
201395316198,2,0
201395316227,1,0
201395316244,1,0
201395316244,2,0
201395316246,1,0
201395316246,2,0
201395316251,1,6
201395316252,1,12
201395316252,2,0
201395316255,1,0
201395316255,2,0
201395316264,1,10
201395316264,2,0
201395316276,2,0
201395316309,2,0
201395316328,1,0
201395316329,1,0
201395316329,2,12
201395316330,2,0
201395316353,1,0
201395316363,1,0
201395316369,1,0
201395316369,2,0
201395316370,1,0
201395316371,1,92
201395316371,2,0
201395316375,1,0
201395316375,2,0
201395316379,1,0
201395316379,2,0
201395316382,1,0
201395316391,1,0
201395316391,2,0
201395316398,2,0
201395316399,1,0
201395316399,2,0
201395316402,1,0
201395316404,1,0
201395316410,1,10
201395316410,2,0
201395316420,2,0
201395316426,2,0
201395316443,2,0
201395316447,1,0
201395316447,2,0
201395316475,1,0
201395316475,2,0
201395316496,1,0
201395316502,2,0
201395316504,1,0
201395316504,2,0
201395316506,1,15
201395316506,2,0
201395316513,1,15
201395316513,2,15
201395316515,1,0
201395316515,2,0
201395316520,1,0
201395316520,2,0
201395316540,1,0
201395316547,1,15
201395316547,2,15
201395316560,1,15
201395316560,2,15
201395316581,1,0
201395316581,2,0
201395316586,1,0
201395316586,2,0
201395316599,1,0
201395316601,1,15
201395316601,2,15
201395316607,1,0
201395316607,2,0
201395316621,1,0
201395316621,2,0
201395316621,3,0
201395316636,1,0
201395316636,2,0
201395316642,1,93
201395316642,2,0
201395316647,1,0
201395316647,2,0
201395316654,1,0
201395316654,2,0
201395316657,1,0
201395316657,2,0
201395316663,1,0
201395316663,2,0
201395316667,1,0
201395316667,2,0
201395316668,1,12
201395316668,2,0
201395316670,1,93
201395316675,1,0
201395316675,2,0
201395316677,1,0
201395316677,2,0
201395316687,1,0
201395316690,1,0
201395316690,2,0
201395316691,1,0
201395316692,1,0
201395316692,2,0
201395316701,1,0
201395316701,2,0
201395316702,1,0
201395316702,2,0
201395316706,1,0
201395316706,2,0
201395316713,1,0
201395316714,1,0
201395316715,1,0
201395316715,2,0
201395316719,1,1
201395316722,1,0
201395316728,1,0
201395316729,1,0
201395316729,2,10
201395316731,1,7
201395316731,2,0
201395316734,1,0
201395316737,1,0
201395316749,1,0
201395316753,1,9
201395316753,2,0
201395316757,1,0
201395316757,2,0
201395316762,1,0
201395316767,1,96
201395316767,2,93
201395316775,1,0
201395316775,2,0
201395316780,1,0
