CASENUM,STRATUM,REGION,PJ,PSU,PSUSTRAT,WEIGHT,VE_TOTAL,MONTH,WKDY_IM,YEAR,HOUR_IM,MINUTE_IM,EVENT1_IM,MANCOL_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,MAXSEV_IM,NO_INJ_IM,ALCHL_IM,LAND_USE,PVH_INVL,TYP_INT,REL_ROAD,CF1,CF2,CF3
201395424960,3,3,2,27,8,18.158,1,10,7,2013,18,48,8,0,0,1,2,2,2,2,2,8,0,1,1,0,0,0
201395424992,3,3,2,27,8,18.158,1,10,2,2013,19,10,8,0,0,1,2,1,2,3,2,8,0,1,1,0,0,0
201395425001,3,3,2,27,8,18.158,3,10,3,2013,10,38,12,7,0,1,1,1,2,3,2,8,0,1,1,0,0,0
201395425002,6,3,2,27,8,208.817,2,10,3,2013,12,10,12,6,0,2,1,1,0,0,2,8,0,3,1,0,0,0
201395425026,1,3,2,27,8,9.079,2,10,4,2013,20,52,12,6,0,2,2,1,3,1,2,8,0,2,1,0,0,0
201395425027,4,3,2,27,8,354.081,2,10,4,2013,21,0,12,7,0,1,2,1,0,0,1,8,0,1,1,0,0,0
201395425035,3,3,2,27,8,18.158,2,10,5,2013,15,20,12,1,0,2,1,1,2,2,2,8,0,2,1,0,0,0
201395425042,3,3,2,27,8,18.158,2,10,5,2013,17,42,12,1,0,1,1,1,2,2,2,8,0,1,1,0,0,0
201395425046,5,3,2,27,8,90.79,2,10,5,2013,19,16,12,1,0,2,2,8,2,3,2,8,0,2,1,0,0,0
201395425053,3,3,2,27,8,18.158,2,10,6,2013,8,5,14,0,0,1,1,1,2,1,2,8,1,1,7,0,0,0
201395425060,3,3,2,27,8,18.158,2,10,6,2013,16,26,12,8,0,2,1,1,2,4,2,8,0,3,1,0,0,0
201395425069,1,3,2,27,8,9.079,2,10,6,2013,21,49,12,6,0,4,3,1,3,3,2,8,0,1,1,0,0,0
201395425088,6,3,4,27,8,208.817,1,10,1,2013,13,45,1,0,0,5,1,2,0,0,2,8,0,1,4,0,0,0
201395425093,1,3,4,27,8,9.079,1,10,4,2013,12,40,24,0,0,1,1,1,4,1,2,8,0,1,3,0,0,0
201395425094,3,3,4,27,8,18.158,2,10,4,2013,17,29,12,1,0,1,1,1,2,1,2,8,0,1,1,0,0,0
201395425110,4,3,1,27,8,354.081,2,7,6,2013,14,45,12,6,0,2,1,1,0,0,2,3,0,2,1,0,0,0
201395425118,3,3,1,27,8,18.158,3,7,7,2013,12,51,12,1,0,2,1,1,2,3,2,3,0,2,1,0,0,0
201395425128,3,3,1,27,8,18.158,2,7,1,2013,17,6,12,6,0,2,1,8,3,3,2,3,0,2,1,0,0,0
201395425161,3,3,3,27,8,18.158,2,10,4,2013,7,58,12,1,0,5,1,8,2,1,2,8,0,1,1,0,0,0
201395425172,3,3,3,27,8,18.158,2,10,5,2013,9,45,12,9,0,1,1,1,2,1,2,8,0,1,1,0,0,0
201395425184,6,3,2,27,8,208.817,2,10,7,2013,9,29,12,6,0,2,1,1,1,1,2,8,0,3,1,0,0,0
201395425187,3,3,2,27,8,18.158,2,10,7,2013,12,30,12,1,0,2,1,2,2,2,2,8,0,3,1,0,0,0
201395425206,3,3,2,27,8,18.158,2,10,1,2013,14,7,12,1,0,4,1,1,2,1,2,8,0,1,1,0,0,0
201395425210,3,3,2,27,8,18.158,3,10,1,2013,19,38,12,1,0,1,2,1,3,3,2,8,0,1,1,0,0,0
201395425216,3,3,2,27,8,18.158,1,10,2,2013,14,58,8,0,0,1,1,1,2,2,2,8,0,1,4,0,0,0
201395425220,4,3,2,27,8,354.081,2,10,2,2013,18,40,12,6,0,2,2,1,0,0,2,8,0,3,1,0,0,0
201395425222,3,3,2,27,8,18.158,2,10,2,2013,18,52,12,1,0,1,2,1,2,2,2,8,0,1,1,28,0,0
201395425239,3,3,2,27,8,18.158,1,10,3,2013,21,6,8,0,0,2,1,1,3,2,2,8,0,2,1,0,0,0
201395425266,3,3,2,27,8,18.158,2,10,5,2013,12,32,12,1,0,2,1,1,2,1,2,8,0,3,1,0,0,0
201395425270,2,3,2,27,8,63.553,2,10,5,2013,17,12,12,7,0,1,1,1,0,0,2,8,0,1,1,0,0,0
201395425272,5,3,2,27,8,90.79,2,10,5,2013,17,35,12,1,0,2,1,1,2,1,2,8,0,2,1,0,0,0
201395425275,3,3,2,27,8,18.158,2,10,5,2013,19,58,12,1,0,2,2,1,2,2,2,8,0,3,1,0,0,0
201395425278,1,3,2,27,8,9.079,1,10,6,2013,0,57,42,0,0,1,2,1,3,1,1,8,0,1,4,0,0,0
201395425279,3,3,2,27,8,18.158,3,10,6,2013,7,55,12,1,0,1,4,1,2,4,2,8,0,1,1,28,0,0
201395425282,6,3,2,27,8,208.817,2,10,6,2013,13,20,12,1,0,1,1,1,2,2,2,8,0,1,1,0,0,0
201395425298,4,3,4,27,8,354.081,2,10,1,2013,11,11,12,7,0,2,1,1,0,0,2,8,0,2,1,0,0,0
201395425301,3,3,4,27,8,18.158,2,10,2,2013,6,45,12,7,0,1,4,1,2,1,2,8,0,1,1,0,0,0
201395425303,1,3,4,27,8,9.079,2,10,2,2013,16,20,12,6,0,1,1,1,3,2,2,8,0,1,1,0,0,0
201395425321,4,3,3,44,9,360.748,1,11,2,2013,15,39,8,0,0,2,1,1,1,1,2,8,0,3,1,0,0,0
201395425323,5,3,3,44,9,90.187,2,11,2,2013,16,8,12,6,0,2,1,1,1,2,2,8,0,2,1,0,0,0
201395425327,2,3,3,44,9,45.0935,2,11,3,2013,13,15,12,6,0,2,1,1,0,0,2,8,0,2,1,0,0,0
201395425331,4,3,3,44,9,360.748,2,11,4,2013,13,19,12,7,0,2,1,1,0,0,2,8,0,2,1,0,0,0
201395425341,4,3,3,44,9,360.748,2,11,6,2013,18,44,12,1,0,2,3,2,0,0,2,8,0,3,1,0,0,0
201395425346,5,3,5,44,9,90.187,2,11,5,2013,13,36,12,1,0,1,1,1,1,2,2,1,0,1,1,0,0,0
201395425350,4,3,5,44,9,360.748,2,11,4,2013,20,0,12,6,0,1,2,1,0,0,2,1,0,1,1,0,0,0
201395425353,3,3,5,44,9,45.0935,2,11,5,2013,15,38,12,1,0,1,1,1,2,1,2,1,0,1,1,0,0,0
201395425372,3,3,2,27,8,18.158,2,10,1,2013,16,25,12,6,0,2,1,1,2,4,2,8,0,2,1,0,0,0
201395425374,4,3,2,27,8,354.081,2,10,1,2013,18,10,12,6,0,4,1,1,0,0,2,8,0,1,1,0,0,0
201395425382,1,3,2,27,8,9.079,2,10,2,2013,7,12,12,2,0,1,1,1,4,5,2,8,0,1,1,0,0,0
201395425383,3,3,2,27,8,18.158,2,10,2,2013,9,16,12,7,0,4,1,1,2,1,2,8,0,1,1,0,0,0
201395425390,3,3,2,27,8,18.158,2,10,2,2013,18,3,12,1,0,1,2,1,2,3,2,8,0,1,1,28,0,0
201395425392,1,3,2,27,8,9.079,2,10,2,2013,19,3,12,6,0,2,1,1,3,2,2,8,0,2,1,0,0,0
201395425411,5,3,2,27,8,90.79,2,10,3,2013,18,45,12,1,0,2,2,1,2,1,1,8,0,2,1,0,0,0
201395425417,3,3,2,27,8,18.158,2,10,4,2013,8,43,14,0,0,1,1,2,2,2,2,8,1,1,7,0,0,0
201395425435,3,3,2,27,8,18.158,1,10,5,2013,7,20,11,0,0,1,4,1,2,1,2,8,0,1,1,0,0,0
201395425440,4,3,2,27,8,354.081,2,10,5,2013,16,30,12,1,0,1,1,1,0,0,2,8,0,1,1,28,0,0
201395425441,3,3,2,27,8,18.158,2,10,5,2013,16,46,12,6,0,2,1,1,2,2,1,8,0,2,1,0,0,0
201395425467,3,3,2,27,8,18.158,3,11,6,2013,19,35,12,9,0,4,2,1,2,1,2,8,0,1,1,0,0,0
201395425469,1,3,4,27,8,9.079,1,10,7,2013,3,46,24,0,0,1,2,1,3,1,1,8,0,1,3,0,0,0
201395425475,3,3,4,27,8,18.158,2,10,3,2013,14,29,12,1,0,1,1,1,2,3,2,8,0,1,1,0,0,0
201395425480,2,3,4,27,8,63.553,2,11,6,2013,7,5,12,7,1,17,1,1,1,1,2,8,0,1,1,0,0,0
201395425488,6,3,3,27,8,208.817,2,10,3,2013,17,34,12,1,0,5,5,1,0,0,2,8,0,1,1,28,0,0
201395425491,4,3,3,27,8,354.081,2,10,4,2013,8,30,12,7,0,5,1,1,0,0,2,8,0,1,1,0,0,0
201395425504,3,3,1,27,8,18.158,2,10,2,2013,9,0,12,1,0,1,1,1,2,2,2,3,0,1,1,0,0,0
201395425505,5,3,1,27,8,90.79,2,10,3,2013,10,45,12,6,0,2,1,1,2,3,2,3,0,2,1,0,0,0
201395425520,6,3,2,27,8,208.817,1,11,7,2013,0,6,33,0,0,1,2,1,0,0,1,8,0,1,4,0,0,0
201395425557,3,3,2,27,8,18.158,2,11,2,2013,11,31,12,6,0,4,1,1,2,1,2,8,0,1,1,0,0,0
201395425563,4,3,2,27,8,354.081,2,11,2,2013,17,33,12,1,0,2,2,1,1,1,2,8,0,3,1,0,0,0
201395425569,3,3,2,27,8,18.158,2,11,3,2013,11,41,12,1,0,1,1,1,2,2,2,8,0,1,1,0,0,0
201395425577,1,3,2,27,8,9.079,2,11,3,2013,17,18,12,8,0,1,2,1,3,2,2,8,0,1,1,0,0,0
201395425591,3,3,2,27,8,18.158,2,11,4,2013,11,42,12,6,0,2,1,1,2,2,2,8,0,2,1,0,0,0
201395425597,3,3,2,27,8,18.158,2,11,4,2013,17,14,12,1,0,2,5,1,2,2,2,8,0,,1,0,0,0
201395425598,6,3,2,27,8,208.817,2,11,4,2013,17,15,12,1,0,2,1,1,0,0,2,8,0,2,1,0,0,0
201395425601,3,3,2,27,8,18.158,2,11,4,2013,17,44,12,1,0,1,5,1,2,1,2,8,0,1,1,0,0,0
201395425636,4,3,2,27,8,354.081,2,11,6,2013,8,15,12,1,0,2,1,1,0,0,2,8,0,2,1,0,0,0
201395425676,3,3,1,27,8,18.158,2,11,4,2013,15,35,12,1,0,2,1,1,2,2,2,3,0,3,1,0,0,0
201395425685,5,3,3,27,8,90.79,1,11,1,2013,21,55,24,0,0,1,2,1,2,3,2,8,0,1,4,0,0,0
201395425687,1,3,3,27,8,9.079,2,11,2,2013,9,57,14,0,0,1,1,1,3,2,2,8,1,1,2,0,0,0
201395425697,3,3,3,27,8,18.158,3,11,4,2013,18,0,12,7,0,1,2,1,2,1,2,8,0,1,1,0,0,0
201395425698,2,3,3,27,8,63.553,2,11,5,2013,5,35,12,1,0,1,3,2,0,0,2,8,0,1,1,0,0,0
201395425705,1,3,3,27,8,9.079,2,11,6,2013,14,22,12,1,0,1,1,1,3,3,2,8,0,1,1,0,0,0
201395425731,6,3,1,27,8,208.817,2,7,3,2013,5,40,12,6,0,2,3,1,0,0,2,3,0,2,1,0,0,0
201395425754,3,3,1,27,8,18.158,1,7,6,2013,16,8,9,0,0,2,1,1,2,1,2,3,0,2,1,0,0,0
201395425759,1,3,1,27,8,9.079,2,7,7,2013,16,55,12,6,0,2,1,1,3,5,2,3,0,2,1,0,0,0
201395425763,3,3,1,27,8,18.158,1,7,1,2013,18,28,8,0,0,2,1,2,3,2,1,3,0,3,1,0,0,0
201395425767,4,3,1,27,8,354.081,2,7,2,2013,0,57,12,1,0,1,3,1,1,2,2,3,0,1,1,0,0,0
201395425769,3,3,1,27,8,18.158,2,7,2,2013,15,37,12,6,0,2,1,1,3,1,2,3,0,2,1,0,0,0
201395425789,3,3,3,27,8,18.158,2,11,3,2013,7,45,12,1,0,1,1,1,2,1,2,8,0,1,1,0,0,0
201395425824,3,3,2,27,8,18.158,2,11,1,2013,16,6,12,1,0,2,1,1,3,2,2,8,0,2,1,0,0,0
201395425829,5,3,2,27,8,90.79,2,11,1,2013,20,55,12,6,0,2,3,1,2,2,2,8,0,3,1,0,0,0
201395425833,3,3,2,27,8,18.158,2,11,2,2013,12,21,12,6,0,2,1,1,2,2,2,8,0,2,1,0,0,0
201395425836,6,3,2,27,8,208.817,2,11,2,2013,15,45,12,6,0,2,1,1,0,0,2,8,0,2,1,0,0,0
201395425855,4,3,2,27,8,354.081,2,11,4,2013,7,21,12,7,0,2,1,1,0,0,2,8,0,2,1,0,0,0
201395425862,1,3,2,27,8,9.079,2,11,4,2013,12,44,12,6,0,2,1,1,3,5,2,8,0,3,1,0,0,0
201395425865,3,3,2,27,8,18.158,2,11,4,2013,16,15,12,1,0,2,1,1,2,2,2,8,0,2,1,0,0,0
201395425872,3,3,2,27,8,18.158,2,11,5,2013,7,25,12,6,0,2,1,1,2,1,2,8,0,3,1,0,0,0
201395425883,1,3,2,27,8,9.079,3,11,5,2013,21,31,12,6,0,2,3,1,3,3,2,8,0,3,1,0,0,0
201395425888,3,3,2,27,8,18.158,1,11,6,2013,13,8,9,0,0,2,1,1,2,1,2,8,0,2,1,0,0,0
201395425902,3,3,2,27,8,18.158,1,11,6,2013,22,22,8,0,0,1,2,2,3,1,2,8,0,1,1,0,0,0
201395425905,3,3,4,27,8,18.158,1,11,7,2013,13,52,34,0,0,1,1,1,2,1,2,8,0,1,3,0,0,0
201395425906,5,3,4,27,8,90.79,1,11,1,2013,8,30,24,0,0,1,1,1,2,1,2,8,0,1,3,0,0,0
201395425931,3,3,1,27,8,18.158,1,1,3,2013,17,24,9,0,0,2,3,2,2,1,2,3,0,7,1,0,0,0
201395425945,2,3,1,27,8,63.553,2,2,3,2013,9,45,12,8,0,2,1,1,1,1,2,3,0,2,1,0,0,0
201395425962,3,3,1,27,8,18.158,3,4,7,2013,13,2,12,1,0,2,1,10,2,2,2,3,0,3,1,0,0,0
201395425964,1,3,1,27,8,9.079,2,5,6,2013,5,30,14,0,0,1,4,1,3,1,2,3,1,1,4,0,0,0
201395425985,6,3,3,44,9,225.4675,1,11,1,2013,18,44,24,0,0,1,2,2,0,0,2,8,0,1,4,0,0,0
201395425989,4,3,3,44,9,360.748,2,11,3,2013,16,10,12,1,0,1,1,1,1,1,2,8,0,1,1,0,0,0
201395425998,4,3,3,44,9,360.748,2,11,5,2013,14,13,12,1,0,2,1,1,1,1,2,8,0,3,1,0,0,0
201395426008,4,3,5,44,9,360.748,1,11,6,2013,13,46,59,0,0,2,1,10,0,0,2,1,0,3,4,0,0,0
201395426022,6,3,1,27,8,208.817,1,7,7,2013,21,2,18,0,0,1,3,1,0,0,1,3,0,1,1,0,0,0
201395426036,5,3,1,27,8,90.79,2,7,4,2013,10,7,12,2,0,2,1,1,2,5,2,3,0,3,1,0,0,0
201395426043,3,3,1,27,8,18.158,2,7,4,2013,18,10,12,6,0,2,1,1,2,1,2,3,0,3,1,0,0,0
201395426048,4,3,1,27,8,354.081,2,8,5,2013,9,10,12,1,0,2,1,2,0,0,2,3,0,2,1,0,0,0
201395426061,3,3,1,27,8,18.158,2,8,6,2013,17,35,12,1,0,2,1,1,2,1,2,3,0,2,1,0,0,0
201395426070,3,3,1,27,8,18.158,1,8,7,2013,15,33,42,0,0,1,1,1,3,2,2,3,0,1,4,0,0,0
201395426107,4,3,1,27,8,354.081,2,8,5,2013,9,4,12,6,0,4,1,1,0,0,2,3,0,1,1,0,0,0
201395426110,3,3,1,27,8,18.158,2,11,2,2013,9,9,12,1,0,5,1,1,2,2,2,3,0,1,1,0,0,0
201395426119,3,3,1,27,8,18.158,2,11,5,2013,10,30,12,6,0,2,1,1,2,1,2,3,0,2,1,0,0,0
201395426124,3,3,3,27,8,18.158,1,11,7,2013,9,3,26,0,0,1,1,2,2,1,2,8,0,1,3,0,0,0
201395426127,6,3,3,27,8,208.817,2,11,7,2013,21,0,12,1,0,1,2,2,0,0,2,8,0,1,1,0,0,0
201395426131,1,3,3,27,8,9.079,2,11,2,2013,6,45,12,1,0,1,1,2,3,2,2,8,0,1,1,0,0,0
201395426138,1,3,3,27,8,9.079,2,11,3,2013,16,6,12,1,0,5,1,1,3,3,2,8,0,1,1,0,0,0
201395426171,3,3,2,27,8,18.158,1,11,7,2013,18,37,42,0,0,1,3,8,2,1,2,8,0,1,4,0,0,0
201395426176,3,3,2,27,8,18.158,2,11,7,2013,23,12,12,1,0,1,3,8,2,1,1,8,0,1,1,0,0,0
201395426188,4,3,2,27,8,354.081,2,11,1,2013,16,10,12,9,0,2,5,1,0,0,2,8,0,2,1,0,0,0
201395426189,3,3,2,27,8,18.158,2,11,1,2013,16,45,12,1,0,4,5,1,2,2,2,8,0,1,1,0,0,0
201395426192,6,3,2,27,8,208.817,2,11,1,2013,21,0,12,1,0,1,2,8,0,0,2,8,0,1,1,0,0,0
201395426196,3,3,2,27,8,18.158,2,11,2,2013,9,58,12,2,0,2,1,1,2,1,2,8,0,3,1,0,0,0
201395426198,3,3,2,27,8,18.158,2,11,2,2013,10,25,12,1,0,1,1,1,2,2,2,8,0,1,1,0,0,0
201395426213,3,3,2,27,8,18.158,2,11,3,2013,8,35,12,7,0,2,1,1,2,1,2,8,0,,1,0,0,0
201395426227,5,3,2,27,8,90.79,3,11,4,2013,8,14,12,6,0,2,1,1,2,2,2,8,0,3,1,0,0,0
201395426253,3,3,2,27,8,18.158,2,11,5,2013,17,54,12,1,0,2,5,1,2,2,2,8,0,3,1,0,0,0
201395426266,1,3,2,27,8,9.079,2,11,6,2013,14,21,12,1,0,1,1,1,3,2,2,8,0,1,1,0,0,0
201395426269,4,3,2,27,8,354.081,2,11,6,2013,14,50,12,1,0,1,1,1,0,0,2,8,0,1,1,0,0,0
201395426272,3,3,2,27,8,18.158,2,11,6,2013,17,0,12,6,0,2,5,1,3,1,2,8,0,2,1,0,0,0
201395426284,6,3,4,27,8,208.817,1,11,1,2013,17,42,11,0,0,1,2,1,0,0,2,8,0,1,1,0,0,0
201395426306,3,1,6,23,2,17.8653,1,11,4,2013,18,39,1,0,0,2,3,1,2,1,2,1,0,3,1,0,0,0
201395426340,3,3,2,27,8,18.158,1,11,5,2013,15,5,8,0,0,1,1,1,3,1,2,8,0,1,1,0,0,0
201395426341,1,3,2,27,8,9.079,3,11,6,2013,16,35,12,2,0,1,5,1,3,2,2,8,0,1,1,0,0,0
201395426363,3,3,1,27,8,18.158,2,8,6,2013,13,1,12,7,0,2,1,1,2,1,2,3,0,3,1,0,0,0
201395426379,3,3,1,27,8,18.158,2,8,6,2013,7,32,12,6,0,2,1,1,3,2,2,3,0,2,1,0,0,0
201395426389,1,3,1,27,8,9.079,2,8,7,2013,1,33,12,2,0,2,3,1,3,2,1,3,0,3,1,0,0,0
201395426392,6,3,1,27,8,208.817,2,8,7,2013,3,1,14,0,0,1,3,1,1,1,1,3,1,1,7,0,0,0
201395426393,3,3,1,27,8,18.158,2,8,7,2013,11,9,12,6,0,2,1,1,2,1,2,3,0,2,1,0,0,0
201395426408,3,3,1,27,8,18.158,2,8,3,2013,18,26,12,2,0,2,1,1,2,1,2,3,0,3,1,0,0,0
201395426419,3,3,1,27,8,18.158,1,8,5,2013,13,38,33,0,0,2,1,1,2,3,2,3,0,2,3,0,0,0
201395426423,4,3,1,27,8,354.081,2,8,2,2013,14,40,14,0,0,1,1,1,0,0,2,3,1,1,7,0,0,0
201395426429,5,3,1,27,8,90.79,3,11,3,2013,15,13,12,1,0,1,1,1,2,5,2,3,0,1,1,0,0,0
201395426434,4,3,3,27,8,354.081,2,11,1,2013,15,35,12,1,1,5,1,1,1,1,2,8,0,1,1,0,0,0
201395426448,3,3,3,27,8,18.158,2,11,6,2013,17,29,12,1,0,1,2,1,2,1,2,8,0,1,1,0,0,0
201395426455,3,3,2,27,8,18.158,1,11,7,2013,15,2,9,0,0,2,1,1,2,1,2,8,0,2,1,0,0,0
201395426460,6,3,2,27,8,208.817,2,11,7,2013,23,16,12,6,0,4,2,1,0,0,2,8,0,1,1,0,0,0
201395426469,3,3,2,27,8,18.158,2,11,1,2013,17,25,12,1,0,1,2,1,2,2,2,8,0,1,1,0,0,0
201395426498,4,3,2,27,8,354.081,2,11,3,2013,15,15,12,7,0,1,1,2,0,0,2,8,0,1,1,0,0,0
201395426515,3,3,2,27,8,18.158,1,11,4,2013,0,40,8,0,0,2,2,2,2,1,2,8,0,2,1,0,0,0
201395426544,2,3,2,27,8,63.553,2,11,4,2013,14,19,12,2,0,1,1,2,4,2,1,8,0,1,1,0,0,0
201395426551,3,3,2,27,8,18.158,1,11,4,2013,16,28,9,0,0,4,1,2,2,2,2,8,0,1,1,0,0,0
201395426562,6,3,2,27,8,208.817,2,11,4,2013,22,0,12,6,0,4,2,1,0,0,2,8,0,1,1,0,0,0
201395426575,1,3,2,27,8,9.079,1,11,6,2013,11,45,59,0,0,1,1,1,3,2,2,8,0,1,4,0,0,0
201395426576,3,3,2,27,8,18.158,1,11,6,2013,12,30,9,0,0,2,1,1,2,1,2,8,0,3,1,0,0,0
201395426579,5,3,2,27,8,90.79,4,11,3,2013,7,39,12,6,0,1,1,8,2,2,2,8,2,1,1,0,0,0
201395426582,3,3,2,27,8,18.158,1,11,6,2013,19,40,8,0,0,2,2,1,2,1,2,8,0,3,1,0,0,0
201395426624,2,3,5,44,9,45.0935,1,11,3,2013,12,7,1,0,0,1,1,2,2,1,2,1,0,1,3,0,0,0
201395426626,6,3,5,44,9,225.4675,2,11,6,2013,15,18,12,1,0,2,1,1,1,1,2,1,0,2,1,0,0,0
201395426628,6,3,6,44,9,170.31635,2,11,6,2013,9,45,14,0,0,1,1,2,1,1,2,1,1,1,7,0,0,0
201395426631,5,3,6,44,9,85.15817,2,11,7,2013,14,6,12,2,0,2,1,1,1,2,2,1,0,3,1,0,0,0
201395426633,6,3,6,44,9,170.31635,1,11,6,2013,23,50,1,0,0,1,3,1,0,0,2,1,0,1,4,0,0,0
201395426641,2,3,3,44,9,45.0935,2,11,3,2013,11,35,12,6,0,2,1,2,0,0,2,8,0,7,1,0,0,0
201395426642,4,3,3,44,9,360.748,2,11,3,2013,14,47,12,1,0,1,1,2,0,0,2,8,0,1,1,0,0,0
201395426651,4,3,3,44,9,360.748,1,11,5,2013,6,21,11,0,0,1,3,1,0,0,2,8,0,1,1,0,0,0
201395426667,4,1,9,23,2,353.36157,2,12,6,2013,17,8,12,6,0,2,3,1,0,0,2,8,0,7,1,0,0,0
201395426685,4,3,3,44,9,360.748,1,12,3,2013,10,50,39,0,0,1,1,10,0,0,2,8,0,1,4,0,0,0
201395426693,4,3,3,44,9,360.748,2,12,6,2013,11,4,14,0,0,4,1,1,0,0,2,8,1,1,4,0,0,0
201395426695,6,3,3,44,9,225.4675,2,12,6,2013,10,20,12,1,0,1,1,10,1,1,1,8,0,1,1,0,0,0
201395426720,1,3,1,27,8,9.079,2,8,6,2013,0,34,12,6,0,2,3,1,3,2,1,3,0,2,1,0,0,0
201395426724,3,3,1,27,8,18.158,2,8,6,2013,9,35,12,8,0,2,1,1,2,2,2,3,0,2,1,0,0,0
201395426731,3,3,1,27,8,18.158,1,8,6,2013,19,33,18,0,0,1,1,1,3,2,2,3,0,1,1,0,0,0
201395426738,3,3,1,27,8,18.158,1,8,7,2013,14,36,9,0,0,2,1,1,2,1,2,3,0,3,1,0,0,0
201395426740,6,3,1,27,8,208.817,2,8,7,2013,16,30,12,6,0,2,1,1,1,1,2,3,0,3,1,0,0,0
201395426749,3,3,1,27,8,18.158,2,8,2,2013,10,40,12,6,0,2,1,2,2,1,2,3,0,,1,0,0,0
201395426757,3,3,1,27,8,18.158,2,8,3,2013,19,2,12,7,0,2,1,1,3,1,2,3,0,3,1,0,0,0
201395426768,4,3,1,27,8,354.081,2,8,4,2013,17,30,12,1,0,2,1,1,1,1,2,3,0,3,1,0,0,0
201395426782,3,3,1,27,8,18.158,1,8,5,2013,9,35,8,0,0,2,1,1,2,1,2,3,0,2,1,0,0,0
201395426790,3,3,1,27,8,18.158,1,8,6,2013,9,59,1,0,0,1,1,1,3,1,2,3,0,1,1,0,0,0
201395426794,5,3,1,27,8,90.79,2,8,6,2013,19,41,12,1,0,2,1,1,1,1,2,3,0,3,1,0,0,0
201395426822,3,3,1,27,8,18.158,2,12,4,2013,12,7,14,0,0,1,1,1,2,2,2,3,1,1,7,0,0,0
201395426832,2,3,3,27,8,63.553,4,12,1,2013,9,30,12,9,0,1,1,1,0,0,2,8,0,1,1,0,0,0
201395426843,5,3,3,27,8,90.79,2,12,4,2013,17,51,12,1,0,1,3,1,3,1,2,8,0,1,1,0,0,0
201395426863,4,3,2,27,8,354.081,3,12,1,2013,8,0,14,0,0,1,2,1,0,0,2,8,2,1,2,0,0,0
201395426873,3,3,2,27,8,18.158,1,12,2,2013,10,5,9,0,0,5,1,1,2,1,2,8,0,1,1,0,0,0
201395426880,3,3,2,27,8,18.158,2,12,2,2013,17,37,12,6,0,2,2,1,2,2,2,8,0,3,1,0,0,0
201395426914,6,3,2,27,8,208.817,4,12,4,2013,16,55,12,1,1,17,1,1,0,0,2,8,0,1,1,0,0,0
201395426915,3,3,2,27,8,18.158,2,12,4,2013,17,13,12,6,0,4,2,1,2,1,2,8,0,1,1,0,0,0
201395426920,5,3,2,27,8,90.79,1,12,5,2013,6,10,24,0,0,2,2,5,2,2,2,8,0,3,4,0,0,0
201395426944,4,3,2,27,8,354.081,1,12,5,2013,17,13,38,0,0,1,5,2,0,0,2,8,0,1,4,0,0,0
201395426949,3,3,2,27,8,18.158,2,12,5,2013,19,55,12,8,0,2,2,2,2,3,2,8,0,3,1,0,0,0
201395426955,3,3,2,27,8,18.158,2,12,6,2013,10,4,12,1,0,1,1,1,2,2,2,8,0,1,1,0,0,0
201395426976,3,3,2,27,8,18.158,3,12,6,2013,19,51,12,6,0,2,2,1,3,3,2,8,1,2,1,0,0,0
201395426981,4,3,4,27,8,354.081,2,12,1,2013,12,35,12,1,0,1,1,1,0,0,2,8,0,1,1,0,0,0
201395426982,6,3,4,27,8,208.817,2,12,3,2013,7,46,12,1,0,1,1,1,0,0,2,8,0,1,1,28,0,0
201395427003,5,3,3,44,9,90.187,1,12,1,2013,1,58,19,0,0,1,3,10,1,1,1,8,0,1,5,0,0,0
201395427004,2,3,3,44,9,45.0935,1,12,2,2013,18,54,8,0,0,1,2,10,5,1,2,8,0,1,1,0,0,0
201395427012,4,3,3,44,9,360.748,2,12,3,2013,17,4,12,1,0,2,1,1,1,1,2,8,0,3,1,0,0,0
201395427020,3,3,3,44,9,45.0935,1,12,5,2013,23,27,8,0,0,1,3,10,3,1,1,8,0,1,1,0,0,0
201395427021,4,3,3,44,9,360.748,1,12,5,2013,9,25,38,0,0,1,1,1,0,0,2,8,0,1,5,0,0,0
201395427046,3,3,1,27,8,18.158,1,8,4,2013,8,45,9,0,0,2,1,1,2,1,2,3,0,2,1,0,0,0
201395427058,6,3,1,27,8,208.817,3,8,7,2013,17,54,12,1,0,1,1,1,0,0,2,3,0,1,1,0,0,0
201395427067,4,3,1,27,8,354.081,2,8,2,2013,11,22,12,7,0,2,1,1,0,0,2,3,0,3,1,0,0,0
201395427085,5,3,1,27,8,90.79,2,8,4,2013,12,58,12,7,0,1,1,1,2,4,2,3,0,1,1,0,0,0
201395427100,3,3,1,27,8,18.158,2,8,5,2013,18,18,12,1,0,1,1,1,2,1,2,3,0,1,1,0,0,0
201395427120,1,3,1,27,8,9.079,1,8,6,2013,21,36,30,0,0,1,3,1,3,1,2,3,0,1,4,0,0,0
201395427122,3,3,1,27,8,18.158,1,8,6,2013,23,40,9,0,0,2,3,1,2,2,2,3,0,2,1,0,0,0
201395427127,3,3,1,27,8,18.158,2,8,7,2013,12,5,12,6,0,2,1,1,2,1,2,3,0,2,1,0,0,0
201395427136,4,3,1,27,8,354.081,2,8,7,2013,21,2,12,7,0,2,3,1,0,0,2,3,0,2,1,0,0,0
201395427141,3,3,1,27,8,18.158,1,9,2,2013,12,11,8,0,0,1,1,1,2,2,2,3,0,1,1,0,0,0
