CASENUM	VEH_NO	PER_NO	REGION	STRATUM	PJ	PSU	PSUSTRAT	MSAFEQMT	WEIGHT
201428725072	0	1	2	3	10	71	5	2	81.130823
201428725197	0	1	2	3	2	71	5	1	12.3468
201428725237	0	1	2	3	2	71	5	1	12.3468
201428725292	0	1	2	3	2	71	5	2	12.3468
201428725330	0	1	2	6	3	71	5	2	98.7744
201428725393	0	1	2	3	4	71	5	8	12.3468
201428725400	0	1	2	3	4	71	5	8	12.3468
201428725566	0	1	2	3	2	71	5	8	12.3468
201428725708	0	1	2	3	1	71	5	8	12.3468
201428725812	0	1	2	3	1	71	5	2	12.3468
201428725875	0	1	2	3	1	71	5	2	12.3468
201428726055	0	1	2	6	4	71	5	1	98.7744
201428726061	0	1	2	3	4	71	5	1	12.3468
201428726061	0	2	2	3	4	71	5	1	12.3468
201428726407	0	1	2	3	1	71	5	2	12.3468
201428726485	0	1	2	3	1	71	5	1	12.3468
201428726623	0	1	2	3	2	71	5	8	12.3468
201428727504	0	1	2	3	10	71	5	8	81.130823
201428829679	0	1	4	3	1	77	11	8	16.736498
201428829701	0	1	4	3	1	77	11	8	16.736498
201428829706	0	1	4	3	1	77	11	2	16.736498
201428829731	0	1	4	3	1	77	11	2	16.736498
201428830012	0	1	4	3	2	77	11	8	16.7365
201428830296	0	1	4	3	1	77	11	8	16.736498
201428830421	0	1	4	3	1	77	11	8	16.736498
201428830469	0	1	4	3	5	77	11	1	16.7365
201428830733	0	1	4	3	4	77	11	1	16.7365
201428831017	0	1	4	3	1	77	11	1	16.736498
201428831076	0	1	4	3	1	77	11	1	16.736498
201428831100	0	1	4	3	1	77	11	1	16.736498
201428831101	0	1	4	3	2	77	11	1	16.7365
201428831329	0	1	4	3	1	77	11	1	16.736498
201428831600	0	1	4	3	2	77	11	2	16.7365
201428831947	0	1	4	3	1	77	11	8	16.736498
201428832064	0	1	4	3	1	77	11	8	16.736498
201428832147	0	1	4	3	1	77	11	8	16.736498
201428832483	0	1	4	3	1	77	11	8	16.736498
201428832498	0	1	4	3	1	77	11	1	16.736498
201428832818	0	1	4	3	1	77	11	1	16.736498
201428832860	0	1	4	3	1	77	11	8	16.736498
201428833027	0	1	4	3	2	77	11	2	16.7365
201428833241	0	1	4	3	1	77	11	1	16.736498
201428833274	0	1	4	3	1	77	11	1	16.736498
201428833373	0	1	4	3	1	77	11	1	16.736498
201428833440	0	1	4	3	4	77	11	8	16.7365
201428833907	0	1	4	3	1	77	11	8	16.736498
201428833986	0	1	4	3	1	77	11	8	16.736498
201428834160	0	1	4	3	1	77	11	8	16.736498
201428834181	0	1	4	3	1	77	11	8	16.736498
201428834181	0	2	4	3	1	77	11	8	16.736498
201428834230	0	1	4	3	1	77	11	5	16.736498
201428834262	0	1	4	3	1	77	11	8	16.736498
201428834281	0	1	4	3	2	77	11	1	16.7365
201428834359	0	1	4	3	2	77	11	3	16.7365
201428834447	0	1	4	3	1	77	11	8	16.736498
201428834484	0	1	4	3	1	77	11	8	16.736498
201428834680	0	1	4	3	1	77	11	8	16.736498
201428834713	0	1	4	3	1	77	11	8	16.736498
201428834969	0	1	4	3	2	77	11	8	16.7365
201428928741	0	1	4	3	1	80	11	8	13.1252
201428928796	0	1	4	3	3	80	11	8	13.1252
201428928824	0	1	4	3	3	80	11	8	13.1252
201428928837	0	1	4	3	4	80	11	8	13.1252
201428929162	0	1	4	3	3	80	11	1	13.1252
201428929246	0	1	4	3	5	80	11	8	12.530497
201428929257	0	1	4	3	5	80	11	1	12.530497
201428929374	0	1	4	3	3	80	11	1	13.1252
201428929402	0	1	4	4	4	80	11	1	242.8162
201428929486	0	1	4	3	1	80	11	8	13.1252
201428929591	0	1	4	3	2	80	11	1	13.1252
201428929660	0	1	4	3	5	80	11	2	12.530497
201428929667	0	1	4	3	5	80	11	8	12.530497
201428929669	0	1	4	3	5	80	11	1	12.530497
201428929683	0	1	4	3	5	80	11	1	12.530497
201428929699	0	1	4	3	11	80	11	1	27.764851
201428929723	0	1	4	3	5	80	11	1	12.530497
201428929895	0	1	4	3	2	80	11	8	13.1252
201428929938	0	1	4	3	3	80	11	8	13.1252
201428930067	0	1	4	3	5	80	11	8	12.530497
201428930071	0	1	4	3	5	80	11	1	12.530497
201428930322	0	1	4	3	3	80	11	1	13.1252
201428930348	0	1	4	3	5	80	11	2	12.530497
201428930415	0	1	4	3	1	80	11	2	13.1252
201428930513	0	1	4	3	1	80	11	2	13.1252
201428930585	0	1	4	3	4	80	11	1	13.1252
201428930731	0	1	4	3	5	80	11	8	12.530497
201428930872	0	1	4	3	1	80	11	8	13.1252
201428930992	0	1	4	4	5	80	11	8	238.079443
201428931059	0	1	4	3	1	80	11	1	13.1252
201428931149	0	1	4	3	5	80	11	2	12.530497
201428931152	0	1	4	3	5	80	11	2	12.530497
201428931280	0	1	4	3	1	80	11	2	13.1252
201428931296	0	1	4	4	3	80	11	1	242.8162
201428931377	0	1	4	3	3	80	11	1	13.1252
201428931484	0	1	4	3	3	80	11	2	13.1252
201428931717	0	1	4	3	1	80	11	2	13.1252
201428931750	0	1	4	3	3	80	11	8	13.1252
201428931862	0	1	4	3	1	80	11	2	13.1252
201428931958	0	1	4	3	5	80	11	2	12.530497
201428931963	0	1	4	3	5	80	11	1	12.530497
201428931964	0	1	4	3	5	80	11	1	12.530497
201428932000	0	1	4	3	4	80	11	1	13.1252
201428932156	0	1	4	3	17	80	11	8	82.0325
201428932254	0	1	4	3	3	80	11	2	13.1252
201428932278	0	1	4	3	4	80	11	1	13.1252
201428932288	0	1	4	3	5	80	11	1	12.530497
201428932347	0	1	4	3	1	80	11	1	13.1252
201428932475	0	1	4	3	1	80	11	2	13.1252
201428932542	0	1	4	4	11	80	11	1	249.883659
201428932607	0	1	4	3	1	80	11	1	13.1252
201428932669	0	1	4	3	1	80	11	1	13.1252
201428932785	0	1	4	3	2	80	11	1	13.1252
201428932879	0	1	4	3	2	80	11	1	13.1252
201428932879	0	2	4	3	2	80	11	1	13.1252
201428932879	0	3	4	3	2	80	11	1	13.1252
201428932879	0	4	4	3	2	80	11	1	13.1252
201428932892	0	1	4	4	2	80	11	8	242.8162
201428932984	0	1	4	3	2	80	11	8	13.1252
201428932999	0	1	4	3	3	80	11	1	13.1252
201428933001	0	1	4	3	4	80	11	1	13.1252
201428933010	0	1	4	3	5	80	11	1	12.530497
201428933019	0	1	4	3	5	80	11	1	12.530497
201428933137	0	1	4	3	3	80	11	1	13.1252
201428933542	0	1	4	3	1	80	11	1	13.1252
201428933542	0	2	4	3	1	80	11	1	13.1252
201428933740	0	1	4	3	3	80	11	1	13.1252
201428933776	0	1	4	3	4	80	11	1	13.1252
201428933786	0	1	4	3	4	80	11	2	13.1252
201428933836	0	1	4	3	8	80	11	1	13.629995
201428933875	0	1	4	3	2	80	11	1	13.1252
201428934007	0	1	4	3	3	80	11	1	13.1252
201428934046	0	1	4	3	5	80	11	1	12.530497
201428934245	0	1	4	3	2	80	11	8	13.1252
201428934259	0	1	4	3	3	80	11	8	13.1252
201428934295	0	1	4	3	5	80	11	2	12.530497
201428934389	0	1	4	3	11	80	11	8	27.764851
201428934402	0	1	4	3	1	80	11	8	13.1252
201428934588	0	1	4	3	3	80	11	8	13.1252
201428934620	0	1	4	3	5	80	11	8	12.530497
201428934763	0	1	4	4	2	80	11	8	242.8162
201428934768	0	1	4	3	3	80	11	8	13.1252
201428934797	0	1	4	4	3	80	11	8	242.8162
201428934815	0	1	4	3	4	80	11	8	13.1252
201428934982	0	1	4	3	3	80	11	8	13.1252
201428935039	0	1	4	3	5	80	11	8	12.530497
201428935050	0	1	4	3	8	80	11	8	13.629995
201428935144	0	1	4	3	1	80	11	1	13.1252
201428935238	0	1	4	3	1	80	11	1	13.1252
201428935389	0	1	4	3	3	80	11	1	13.1252
201428935471	0	1	4	3	2	80	11	8	13.1252
201428935546	0	1	4	3	3	80	11	8	13.1252
201428935621	0	1	4	3	8	80	11	8	13.629995
201428935656	0	1	4	3	5	80	11	8	12.530497
201428936045	0	1	4	4	17	80	11	2	246.0975
201429058530	0	1	2	3	7	92	5	1	12.376206
201429059063	0	1	2	3	11	92	5	2	10.300923
201429059125	0	1	2	4	15	92	5	8	240.858855
201429059887	0	1	2	3	1	92	5	1	13.434
201429060357	0	1	2	3	3	92	5	1	13.434
201429060421	0	1	2	3	41	92	5	8	46.496417
201429060440	0	1	2	3	11	92	5	1	10.300923
201429060445	0	1	2	3	11	92	5	2	10.300923
201429060445	0	1	2	3	11	92	5	3	10.300923
201429061212	0	1	2	3	1	92	5	1	13.434
201429061343	0	1	2	3	16	92	5	1	19.123736
201429062044	0	1	2	3	11	92	5	1	10.300923
201429062044	0	2	2	3	11	92	5	1	10.300923
201429062703	0	1	2	3	1	92	5	1	13.434
201429062806	0	1	2	3	7	92	5	1	12.376206
201429062895	0	1	2	3	3	92	5	1	13.434
201429063576	0	1	2	3	2	92	5	1	13.434
201429063589	0	1	2	3	15	92	5	1	16.057257
201429063879	0	1	2	3	1	92	5	8	13.434
201429064309	0	1	2	3	23	92	5	1	18.47175
201429064325	0	1	2	3	15	92	5	1	16.057257
201429064546	0	1	2	3	1	92	5	1	13.434
201429064639	0	1	2	3	41	92	5	1	46.496417
201429064669	0	1	2	3	16	92	5	8	19.123736
201429064714	0	1	2	3	3	92	5	8	13.434
201429064769	0	1	2	3	7	92	5	1	12.376206
201429065142	0	1	2	3	16	92	5	2	19.123736
201429065482	0	1	2	3	1	92	5	1	13.434
201429065894	0	1	2	3	1	92	5	2	13.434
201429066063	0	1	2	3	4	92	5	2	13.434
201429066108	0	1	2	3	1	92	5	1	13.434
201429066280	0	1	2	3	11	92	5	1	10.300923
201429066623	0	1	2	3	1	92	5	8	13.434
201429066919	0	1	2	3	11	92	5	2	10.300923
201429067488	0	1	2	3	1	92	5	1	13.434
201429067650	0	1	2	3	4	92	5	8	13.434
201429068136	0	1	2	3	1	92	5	1	13.434
201429068271	0	1	2	3	1	92	5	1	13.434
201429068365	0	1	2	3	7	92	5	1	12.376206
201429069069	0	1	2	3	11	92	5	1	10.300923
201429069720	0	1	2	3	3	92	5	1	13.434
201429070220	0	1	2	3	16	92	5	8	19.123736
201429070593	0	1	2	3	1	92	5	1	13.434
201429070998	0	1	2	3	1	92	5	8	13.434
201429072101	0	1	2	3	11	92	5	1	10.300923
201429072199	0	1	2	6	4	92	5	1	100.755
201429072199	0	2	2	6	4	92	5	1	100.755
201429072798	0	1	2	3	11	92	5	8	10.300923
201429106243	0	1	2	3	4	93	6	1	94.5634
201429106380	0	1	2	3	2	93	6	2	94.5634
201429106433	0	1	2	6	4	93	6	2	94.5634
201429106433	0	1	2	6	4	93	6	5	94.5634
201429106798	0	1	2	3	8	93	6	1	94.5634
201429230974	0	1	4	3	1	95	11	1	12.126
201429231015	0	1	4	3	1	95	11	1	12.126
201429231306	0	1	4	3	1	95	11	8	12.126
201429231331	0	1	4	3	1	95	11	8	12.126
201429231443	0	1	4	3	1	95	11	8	12.126
201429231445	0	1	4	6	1	95	11	8	97.008
201429232034	0	1	4	3	1	95	11	1	12.126
201429232087	0	1	4	3	1	95	11	1	12.126
201429232325	0	1	4	3	1	95	11	8	12.126
201429232431	0	1	4	3	1	95	11	1	12.126
201429232665	0	1	4	3	1	95	11	8	12.126
201429232768	0	1	4	3	2	95	11	8	12.126
201429232878	0	1	4	3	1	95	11	8	12.126
201429233217	0	1	4	3	1	95	11	1	12.126
201429233243	0	1	4	3	1	95	11	1	12.126
201429233288	0	1	4	3	1	95	11	1	12.126
201429233568	0	1	4	3	1	95	11	8	12.126
201429233628	0	1	4	3	1	95	11	1	12.126
201429233678	0	1	4	3	1	95	11	8	12.126
201429233763	0	1	4	3	1	95	11	8	12.126
201429233824	0	1	4	3	1	95	11	1	12.126
201429234219	0	1	4	3	7	95	11	1	12.073767
201429234299	0	1	4	3	1	95	11	1	12.126
201429234444	0	1	4	3	1	95	11	1	12.126
201429234472	0	1	4	3	1	95	11	1	12.126
201429234598	0	1	4	3	1	95	11	1	12.126
201429234706	0	1	4	3	1	95	11	8	12.126
201429235015	0	1	4	3	1	95	11	8	12.126
201429235178	0	1	4	3	1	95	11	8	12.126
201429235505	0	1	4	3	1	95	11	1	12.126
201429235731	0	1	4	3	1	95	11	1	12.126
201429235863	0	1	4	3	1	95	11	8	12.126
201429235896	0	1	4	3	1	95	11	8	12.126
201429235919	0	1	4	3	1	95	11	2	12.126
201429235945	0	1	4	3	1	95	11	8	12.126
201429236121	0	1	4	3	1	95	11	1	12.126
201429236147	0	1	4	3	1	95	11	8	12.126
201429236455	0	1	4	3	1	95	11	8	12.126
201429236578	0	1	4	3	1	95	11	8	12.126
201429236767	0	1	4	3	1	95	11	8	12.126
201429237147	0	1	4	3	1	95	11	1	12.126
201429237157	0	1	4	3	1	95	11	8	12.126
201429237423	0	1	4	3	1	95	11	8	12.126
201429237485	0	1	4	3	1	95	11	8	12.126
201429237493	0	1	4	3	1	95	11	8	12.126
201429237554	0	1	4	3	1	95	11	8	12.126
201429237595	0	1	4	3	1	95	11	8	12.126
201429237620	0	1	4	3	1	95	11	8	12.126
201429237715	0	1	4	3	2	95	11	8	12.126
201429237864	0	1	4	3	1	95	11	8	12.126
201429237915	0	1	4	3	1	95	11	8	12.126
201429238011	0	1	4	3	1	95	11	8	12.126
201429238027	0	1	4	3	1	95	11	8	12.126
201429238488	0	1	4	3	1	95	11	8	12.126
201429238762	0	1	4	3	2	95	11	8	12.126
201429238902	0	1	4	3	1	95	11	1	12.126
201429238917	0	1	4	3	1	95	11	1	12.126
201429238992	0	1	4	3	1	95	11	1	12.126
201429239056	0	1	4	3	1	95	11	1	12.126
201429239070	0	1	4	3	1	95	11	1	12.126
201429239093	0	1	4	3	1	95	11	1	12.126
201429239277	0	1	4	3	1	95	11	1	12.126
201429441304	0	1	3	3	7	50	8	1	14.572625
201429441372	0	1	3	3	2	50	8	1	14.710017
201429441717	0	1	3	3	4	50	8	1	14.710017
201429441928	0	1	3	3	3	50	8	1	14.710017
201429443042	0	1	3	3	5	50	8	1	14.710017
201429443105	0	1	3	1	7	50	8	1	14.572625
201429443283	0	1	3	3	2	50	8	1	14.710017
201429443353	0	1	3	3	4	50	8	1	14.710017
201429443573	0	1	3	3	3	50	8	1	14.710017
201429443633	0	1	3	3	2	50	8	1	14.710017
201429443836	0	1	3	3	5	50	8	1	14.710017
201429444141	0	1	3	3	4	50	8	1	14.710017
201429444188	0	1	3	3	4	50	8	1	14.710017
201429444257	0	1	3	3	2	50	8	1	14.710017
201429444804	0	1	3	3	3	50	8	2	14.710017
201429444970	0	1	3	3	4	50	8	1	14.710017
201429445018	0	1	3	3	10	50	8	1	40.697664
201429445225	0	1	3	3	3	50	8	8	14.710017
201429445577	0	1	3	3	5	50	8	1	14.710017
201429445766	0	1	3	3	4	50	8	3	14.710017
201429445985	0	1	3	3	3	50	8	1	14.710017
201429446014	0	1	3	3	3	50	8	1	14.710017
201429446295	0	1	3	3	2	50	8	1	14.710017
201429446395	0	1	3	3	3	50	8	1	14.710017
201429446507	0	1	3	3	10	50	8	1	40.697664
201429446761	0	1	3	3	3	50	8	1	14.710017
201429447062	0	1	3	3	3	50	8	1	14.710017
201429447503	0	1	3	3	3	50	8	1	14.710017
201429447877	0	1	3	3	4	50	8	1	14.710017
201429448160	0	1	3	3	7	50	8	2	14.572625
201429448306	0	1	3	3	5	50	8	1	14.710017
201429448426	0	1	3	3	2	50	8	8	14.710017
201429448667	0	1	3	3	2	50	8	1	14.710017
201429449044	0	1	3	3	4	50	8	1	14.710017
201429449151	0	1	3	3	5	50	8	1	14.710017
201429449311	0	1	3	3	3	50	8	8	14.710017
201429449367	0	1	3	3	2	50	8	8	14.710017
201429449367	0	2	3	3	2	50	8	8	14.710017
201429449438	0	1	3	3	2	50	8	8	14.710017
201429449508	0	1	3	3	4	50	8	1	14.710017
201429449978	0	1	3	3	2	50	8	8	14.710017
201429450022	0	1	3	4	7	50	8	8	262.30725
201429450290	0	1	3	3	4	50	8	8	14.710017
201429450303	0	1	3	3	5	50	8	8	14.710017
201429450878	0	1	3	3	5	50	8	8	14.710017
201429450983	0	1	3	3	3	50	8	8	14.710017
201429547881	0	1	2	3	46	91	5	8	14.797429
201429549741	0	1	2	3	3	91	5	1	11.278586
201429550765	0	1	2	3	46	91	5	1	14.797429
201429551761	0	1	2	3	7	91	5	8	11.319524
201429552992	0	1	2	3	4	91	5	2	10.992176
201429553209	0	1	2	3	7	91	5	8	11.319524
201429554119	0	1	2	3	55	91	5	1	16.072111
201429554186	0	1	2	4	67	91	5	8	236.857302
201429554337	0	1	2	3	112	91	5	1	30.412112
201429554427	0	1	2	3	32	91	5	8	10.362906
201429554461	0	1	2	3	32	91	5	8	10.362906
201429554961	0	1	2	3	15	91	5	8	15.501654
201429554961	0	2	2	3	15	91	5	8	15.501654
201429555183	0	1	2	3	4	91	5	2	10.992176
201429555183	0	1	2	3	4	91	5	5	10.992176
201429555199	0	1	2	3	4	91	5	9	10.992176
201429555249	0	1	2	3	7	91	5	3	11.319524
201429555509	0	1	2	3	15	91	5	8	15.501654
201429555561	0	1	2	3	15	91	5	1	15.501654
201429555684	0	1	2	3	7	91	5	1	11.319524
201429555935	0	1	2	3	46	91	5	8	14.797429
201429555937	0	1	2	3	46	91	5	8	14.797429
201429556153	0	1	2	3	113	91	5	8	30.412112
201429556342	0	1	2	4	55	91	5	1	241.081665
201429556386	0	1	2	3	55	91	5	1	16.072111
201429556555	0	1	2	3	19	91	5	1	13.593734
201429556569	0	1	2	3	19	91	5	1	13.593734
201429556662	0	1	2	3	32	91	5	8	10.362906
201429556711	0	1	2	4	32	91	5	1	238.346838
201429556731	0	1	2	3	32	91	5	1	10.362906
201429556811	0	1	2	3	32	91	5	1	10.362906
201429557020	0	1	2	3	3	91	5	1	11.278586
201429557159	0	1	2	3	46	91	5	8	14.797429
201429557160	0	1	2	3	46	91	5	8	14.797429
201429557263	0	1	2	3	24	91	5	8	15.039576
201429557313	0	1	2	3	1	91	5	8	13.963
201429557472	0	1	2	3	1	91	5	8	13.963
201429557819	0	1	2	3	46	91	5	8	14.797429
201429557822	0	1	2	3	46	91	5	8	14.797429
201429557824	0	1	2	3	46	91	5	8	14.797429
201429557826	0	1	2	3	46	91	5	8	14.797429
201429557862	0	1	2	3	46	91	5	8	14.797429
201429557895	0	1	2	3	46	91	5	8	14.797429
201429557900	0	1	2	3	46	91	5	8	14.797429
201429557984	0	1	2	3	4	91	5	8	10.992176
201429558028	0	1	2	3	4	91	5	8	10.992176
201429558028	0	2	2	3	4	91	5	8	10.992176
201429558235	0	1	2	3	9	91	5	8	11.927349
201429558325	0	1	2	3	9	91	5	8	11.927349
201429558362	0	1	2	3	9	91	5	9	11.927349
201429558400	0	1	2	3	9	91	5	8	11.927349
201429558747	0	1	2	3	3	91	5	8	11.278586
201429558776	0	1	2	3	3	91	5	8	11.278586
201429558918	0	1	2	3	3	91	5	8	11.278586
201429558974	0	1	2	3	1	91	5	8	13.963
201429559267	0	1	2	3	15	91	5	8	15.501654
201429559576	0	1	2	6	7	91	5	1	101.875716
201429559623	0	1	2	3	7	91	5	1	11.319524
201429559664	0	1	2	3	4	91	5	2	10.992176
201429559697	0	1	2	3	4	91	5	1	10.992176
201429559818	0	1	2	3	4	91	5	1	10.992176
201429559888	0	1	2	3	32	91	5	8	10.362906
201429560128	0	1	2	3	19	91	5	8	13.593734
201429560242	0	1	2	3	3	91	5	8	11.278586
201429560953	0	1	2	3	67	91	5	1	21.532482
201429561005	0	1	2	3	55	91	5	1	16.072111
201429561233	0	1	2	3	19	91	5	8	13.593734
201429561261	0	1	2	3	3	91	5	1	11.278586
201429561552	0	1	2	3	1	91	5	8	13.963
201429561920	0	1	2	3	46	91	5	8	14.797429
201429630915	0	1	4	4	1	94	11	1	236.3865
201429630975	0	1	4	3	1	94	11	8	15.7591
201429631288	0	1	4	3	1	94	11	1	15.7591
201429631350	0	1	4	3	1	94	11	8	15.7591
201429631688	0	1	4	3	1	94	11	8	15.7591
201429631832	0	1	4	3	3	94	11	1	15.7591
201429632066	0	1	4	3	1	94	11	8	15.7591
201429632070	0	1	4	3	1	94	11	1	15.7591
201429632383	0	1	4	3	1	94	11	8	15.7591
201429632384	0	1	4	3	1	94	11	8	15.7591
201429632427	0	1	4	3	1	94	11	2	15.7591
201429632502	0	1	4	3	3	94	11	8	15.7591
201429632505	0	1	4	3	3	94	11	1	15.7591
201429632520	0	1	4	3	3	94	11	8	15.7591
201429632659	0	1	4	3	1	94	11	2	15.7591
201429632700	0	1	4	3	1	94	11	1	15.7591
201429632702	0	1	4	3	1	94	11	2	15.7591
201429632729	0	1	4	3	2	94	11	1	15.7591
201429632940	0	1	4	3	1	94	11	1	15.7591
201429632941	0	1	4	3	1	94	11	1	15.7591
201429632993	0	1	4	3	1	94	11	1	15.7591
201429632998	0	1	4	3	1	94	11	1	15.7591
201429633026	0	1	4	3	3	94	11	8	15.7591
201429633124	0	1	4	3	2	94	11	2	15.7591
201429633133	0	1	4	3	2	94	11	8	15.7591
201429633196	0	1	4	3	1	94	11	8	15.7591
201429633197	0	1	4	3	1	94	11	1	15.7591
201429633213	0	1	4	3	1	94	11	2	15.7591
201429633214	0	1	4	3	1	94	11	2	15.7591
201429633222	0	1	4	3	1	94	11	2	15.7591
201429633225	0	1	4	3	1	94	11	2	15.7591
201429633362	0	1	4	3	4	94	11	1	15.7591
201429633368	0	1	4	3	4	94	11	2	15.7591
201429633419	0	1	4	3	4	94	11	2	15.7591
201429633421	0	1	4	3	4	94	11	1	15.7591
201429633445	0	1	4	4	1	94	11	1	236.3865
201429633463	0	1	4	3	1	94	11	2	15.7591
201429633467	0	1	4	3	1	94	11	2	15.7591
201429633479	0	1	4	3	1	94	11	1	15.7591
201429633528	0	1	4	4	3	94	11	8	236.3865
201429633645	0	1	4	3	3	94	11	8	15.7591
201429633649	0	1	4	3	3	94	11	8	15.7591
201429633680	0	1	4	3	1	94	11	1	15.7591
201429633795	0	1	4	4	2	94	11	2	236.3865
201429633862	0	1	4	3	5	94	11	1	31.217201
201429634020	0	1	4	3	1	94	11	8	15.7591
201429634075	0	1	4	4	1	94	11	2	236.3865
201429634108	0	1	4	3	3	94	11	1	15.7591
201429634181	0	1	4	3	3	94	11	1	15.7591
201429634193	0	1	4	3	3	94	11	1	15.7591
201429634196	0	1	4	3	3	94	11	2	15.7591
201429634196	0	2	4	3	3	94	11	2	15.7591
201429634205	0	1	4	3	3	94	11	2	15.7591
201429634227	0	1	4	3	3	94	11	1	15.7591
201429634241	0	1	4	3	1	94	11	1	15.7591
201429634242	0	1	4	4	1	94	11	2	236.3865
201429634259	0	1	4	3	1	94	11	1	15.7591
201429634264	0	1	4	3	1	94	11	1	15.7591
201429634268	0	1	4	3	1	94	11	1	15.7591
201429634283	0	1	4	3	1	94	11	1	15.7591
201429634292	0	1	4	3	1	94	11	1	15.7591
201429634294	0	1	4	3	1	94	11	2	15.7591
201429634307	0	1	4	3	1	94	11	1	15.7591
201429634332	0	1	4	3	1	94	11	1	15.7591
201429634520	0	1	4	3	4	94	11	2	15.7591
201429634533	0	1	4	3	4	94	11	2	15.7591
201429634570	0	1	4	3	1	94	11	1	15.7591
201429634604	0	1	4	3	1	94	11	2	15.7591
201429634632	0	1	4	3	1	94	11	2	15.7591
201429634633	0	1	4	3	1	94	11	2	15.7591
201429634642	0	1	4	3	1	94	11	1	15.7591
201429634714	0	1	4	3	3	94	11	1	15.7591
201429634716	0	1	4	3	3	94	11	1	15.7591
201429634772	0	1	4	3	3	94	11	1	15.7591
201429634790	0	1	4	3	3	94	11	1	15.7591
201429634845	0	1	4	3	1	94	11	2	15.7591
201429634864	0	1	4	3	1	94	11	8	15.7591
201429634907	0	1	4	3	1	94	11	2	15.7591
201429634990	0	1	4	3	2	94	11	1	15.7591
201429635005	0	1	4	4	2	94	11	2	236.3865
201429635201	0	1	4	3	1	94	11	8	15.7591
201429635212	0	1	4	3	1	94	11	2	15.7591
201429635220	0	1	4	3	1	94	11	1	15.7591
201429635252	0	1	4	3	1	94	11	8	15.7591
201429635266	0	1	4	3	1	94	11	1	15.7591
201429635292	0	1	4	3	1	94	11	2	15.7591
201429635316	0	1	4	3	1	94	11	2	15.7591
201429635359	0	1	4	3	3	94	11	1	15.7591
201429635382	0	1	4	3	3	94	11	1	15.7591
201429635425	0	1	4	3	3	94	11	2	15.7591
201429635447	0	1	4	3	3	94	11	2	15.7591
201429635486	0	1	4	3	3	94	11	1	15.7591
201429635488	0	1	4	3	3	94	11	1	15.7591
201429635493	0	1	4	3	3	94	11	8	15.7591
201429635536	0	1	4	3	2	94	11	2	15.7591
201429635549	0	1	4	3	2	94	11	2	15.7591
201429635603	0	1	4	3	1	94	11	1	15.7591
201429635628	0	1	4	3	1	94	11	1	15.7591
201429635642	0	1	4	3	1	94	11	1	15.7591
201429635646	0	1	4	3	1	94	11	1	15.7591
201429635668	0	1	4	3	1	94	11	2	15.7591
201429635682	0	1	4	3	1	94	11	8	15.7591
201429635691	0	1	4	3	1	94	11	1	15.7591
201429635740	0	1	4	3	2	94	11	1	15.7591
201429635874	0	1	4	3	4	94	11	2	15.7591
201429635892	0	1	4	3	1	94	11	2	15.7591
201429635893	0	1	4	3	1	94	11	1	15.7591
201429635901	0	1	4	3	1	94	11	1	15.7591
201429635926	0	1	4	3	1	94	11	8	15.7591
201429635965	0	1	4	3	1	94	11	2	15.7591
201429635968	0	1	4	4	1	94	11	1	236.3865
201429635969	0	1	4	3	1	94	11	1	15.7591
201429635974	0	1	4	3	1	94	11	2	15.7591
201429635979	0	1	4	3	1	94	11	2	15.7591
201429636038	0	1	4	3	2	94	11	2	15.7591
201429636079	0	1	4	3	3	94	11	1	15.7591
201429636182	0	1	4	3	3	94	11	1	15.7591
201429636183	0	1	4	3	3	94	11	1	15.7591
201429636262	0	1	4	3	1	94	11	2	15.7591
201429636276	0	1	4	3	1	94	11	1	15.7591
201429636280	0	1	4	3	1	94	11	1	15.7591
201429636547	0	1	4	3	4	94	11	2	15.7591
201429636559	0	1	4	3	4	94	11	8	15.7591
201429636600	0	1	4	3	1	94	11	8	15.7591
201429636629	0	1	4	3	1	94	11	2	15.7591
201429636630	0	1	4	3	1	94	11	8	15.7591
201429636631	0	1	4	3	1	94	11	8	15.7591
201429636652	0	1	4	3	1	94	11	8	15.7591
201429636676	0	1	4	3	1	94	11	1	15.7591
201429636676	0	2	4	3	1	94	11	1	15.7591
201429636678	0	1	4	3	1	94	11	9	15.7591
201429636692	0	1	4	3	1	94	11	8	15.7591
201429636695	0	1	4	3	1	94	11	1	15.7591
201429636697	0	1	4	3	1	94	11	1	15.7591
201429636806	0	1	4	3	3	94	11	1	15.7591
201429636987	0	1	4	3	1	94	11	8	15.7591
201429636990	0	1	4	3	1	94	11	8	15.7591
201429637001	0	1	4	3	1	94	11	8	15.7591
201429637010	0	1	4	3	1	94	11	2	15.7591
201429637025	0	1	4	3	1	94	11	2	15.7591
201429637031	0	1	4	3	1	94	11	2	15.7591
201429637066	0	1	4	3	1	94	11	8	15.7591
201429637138	0	1	4	3	2	94	11	2	15.7591
201429637160	0	1	4	3	5	94	11	8	31.217201
201429637205	0	1	4	3	4	94	11	8	15.7591
201429637206	0	1	4	3	4	94	11	8	15.7591
201429637365	0	1	4	3	1	94	11	8	15.7591
201429637371	0	1	4	3	1	94	11	8	15.7591
201429637399	0	1	4	3	1	94	11	8	15.7591
201429637401	0	1	4	3	1	94	11	2	15.7591
201429637406	0	1	4	3	1	94	11	8	15.7591
201429637422	0	1	4	4	1	94	11	8	236.3865
201429637461	0	1	4	3	2	94	11	2	15.7591
201429637524	0	1	4	3	2	94	11	8	15.7591
