CASENUM,STRATUM,REGION,PJ,PSU,PSUSTRAT,WEIGHT,VE_TOTAL,MONTH,WKDY_IM,YEAR,HOUR_IM,MINUTE_IM,EVENT1_IM,MANCOL_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,MAXSEV_IM,NO_INJ_IM,ALCHL_IM,LAND_USE,PVH_INVL,TYP_INT,REL_ROAD,CF1,CF2,CF3
201028405188,1,3,4,62,8,24.553,2,8,6,2010,7,29,12,6,0,2,1,1,3,1,2,8,0,2,1,,,
201028405189,4,3,4,62,8,294.636,2,8,5,2010,15,30,12,6,0,2,1,1,0,0,2,8,0,3,1,,,
201028405195,5,3,4,62,8,49.106,2,8,2,2010,6,52,12,2,0,1,1,1,2,3,2,8,0,1,1,,,
201028405201,4,3,5,62,8,294.636,2,8,3,2010,8,15,12,1,0,2,1,1,0,0,2,1,0,2,1,,,
201028405208,5,3,5,62,8,49.106,2,8,4,2010,23,20,12,6,0,1,6,1,1,1,2,1,0,1,1,,,
201028405209,6,3,5,62,8,122.765,1,8,4,2010,1,33,34,0,0,1,2,1,0,0,2,1,0,1,4,,,
201028405212,4,3,6,62,8,280.205,2,8,6,2010,14,2,12,1,0,2,1,1,0,0,2,1,0,4,1,,,
201028405216,5,3,6,62,8,40.029,1,8,2,2010,22,41,42,0,0,2,2,5,1,1,1,1,0,8,6,,,
201028405223,4,3,8,62,8,283.393,2,8,1,2010,9,56,12,6,0,2,1,1,1,1,2,1,0,2,1,,,
201028405229,3,3,1,62,8,24.553,1,8,7,2010,22,10,1,0,0,1,2,1,2,2,1,1,0,1,1,,,
201028405234,6,3,1,62,8,122.765,1,8,7,2010,1,10,1,0,0,1,2,1,0,0,2,1,0,1,6,,,
201028405242,4,3,2,62,8,294.636,3,8,2,2010,15,4,12,1,0,2,1,10,0,0,2,1,0,2,1,,,
201028405244,6,3,2,62,8,122.765,2,8,1,2010,16,2,12,1,0,1,1,10,0,0,2,1,0,1,1,,,
201028405267,5,3,4,62,8,49.106,1,8,6,2010,23,50,34,0,0,1,3,1,2,1,1,8,0,1,4,,,
201028405270,6,3,4,62,8,122.765,2,8,6,2010,12,34,12,7,0,2,1,1,1,2,2,8,0,3,11,,,
201028405272,5,3,4,62,8,49.106,1,8,7,2010,19,35,30,0,0,1,5,10,2,1,2,8,0,1,4,,,
201028405273,4,3,6,62,8,280.205,2,8,2,2010,16,41,12,1,0,4,1,1,0,0,2,1,0,1,1,,,
201028405280,3,3,8,62,8,70.848,1,8,2,2010,20,56,31,0,0,1,2,1,4,5,1,1,0,1,4,,,
201028405281,5,3,8,62,8,70.848,2,8,3,2010,18,0,12,6,0,4,1,1,2,1,2,1,0,1,1,,,
201028405284,4,3,8,62,8,283.393,2,8,4,2010,11,56,12,10,0,4,1,1,0,0,2,1,0,1,1,,,
201028405290,4,3,1,63,7,293.202,3,6,3,2010,16,30,12,1,0,1,1,2,1,1,2,8,0,1,1,,,
201028405299,3,3,1,63,7,13.962,3,6,3,2010,12,20,12,1,0,2,1,10,2,5,2,8,0,2,1,,,
201028405303,2,3,1,63,7,13.962,3,6,3,2010,11,0,12,1,0,1,1,10,1,1,2,8,0,1,1,,,
201028405304,5,3,1,63,7,55.848,2,6,3,2010,10,20,12,6,0,2,1,1,1,4,2,8,0,2,1,,,
201028405311,6,3,1,63,7,125.658,2,6,2,2010,21,52,12,1,0,1,3,10,0,0,1,8,0,1,1,,,
201028405316,3,3,1,63,7,13.962,3,6,2,2010,18,34,12,1,1,2,1,10,2,3,2,8,0,8,1,,,
201028405322,3,3,1,63,7,13.962,2,6,7,2010,21,30,12,6,0,1,3,1,2,1,2,8,0,1,1,,,
201028405331,3,3,1,63,7,13.962,2,6,7,2010,19,0,12,7,1,18,1,1,2,1,2,8,0,1,1,,,
201028405334,4,3,1,63,7,293.202,2,6,7,2010,18,15,12,7,0,1,1,1,0,0,2,8,0,1,1,,,
201028405335,3,3,1,63,7,13.962,2,6,7,2010,17,45,12,6,0,2,1,1,2,1,2,8,0,3,1,,,
201028405340,3,3,1,63,7,13.962,2,6,7,2010,16,25,12,6,0,2,1,10,3,6,2,8,0,2,1,,,
201028405345,3,3,1,63,7,13.962,2,6,7,2010,14,30,12,1,0,1,1,10,2,1,2,8,0,1,1,,,
201028405351,3,3,1,63,7,13.962,1,6,6,2010,16,40,39,0,0,1,1,1,2,1,2,8,0,1,3,,,
201028405357,1,3,1,63,7,13.962,2,6,6,2010,16,0,14,0,1,19,1,1,3,2,2,8,1,1,8,,,
201028405358,6,3,1,63,7,125.658,2,6,6,2010,16,8,12,6,0,2,1,10,0,0,2,8,0,2,1,,,
201028405364,2,3,1,63,7,13.962,3,6,6,2010,14,30,12,1,0,1,1,10,1,1,2,8,0,1,1,,,
201028405367,3,3,1,63,7,13.962,2,6,6,2010,14,20,12,1,0,1,1,10,2,1,2,8,0,1,1,,,
201028405369,4,3,1,63,7,293.202,2,6,6,2010,14,15,12,1,1,18,1,10,1,1,2,8,0,1,1,,,
201028405373,5,3,1,63,7,55.848,4,6,6,2010,14,5,12,1,1,18,1,2,1,2,2,8,0,1,1,,,
201028405374,3,3,1,63,7,13.962,2,6,6,2010,13,58,12,6,0,2,1,2,2,1,2,8,0,2,1,,,
201028405384,3,3,1,63,7,13.962,2,6,6,2010,10,45,12,6,0,4,1,1,2,1,2,8,0,1,1,,,
201028405387,2,3,1,63,7,13.962,2,6,5,2010,12,15,12,1,0,1,1,10,1,1,2,8,0,1,1,,,
201028405392,6,3,1,63,7,125.658,2,6,5,2010,10,15,12,6,0,2,1,2,0,0,2,8,0,2,1,,,
201028405397,3,3,1,63,7,13.962,2,6,5,2010,9,40,12,1,0,1,1,2,2,2,2,8,0,1,1,,,
201028405413,4,3,1,63,7,293.202,3,6,5,2010,8,10,12,1,0,1,1,2,1,1,2,8,0,1,1,,,
201028405416,5,3,1,63,7,55.848,2,6,5,2010,6,30,18,0,1,19,1,2,2,2,2,8,0,1,8,,,
201028405435,6,3,1,63,7,125.658,2,6,3,2010,18,30,12,1,0,1,1,1,1,4,2,8,0,1,1,,,
201028405443,4,3,1,63,7,293.202,1,6,3,2010,7,10,33,0,0,1,1,10,0,0,2,8,0,1,4,,,
201028405454,6,3,2,62,8,122.765,2,9,6,2010,2,17,12,1,0,2,2,1,1,2,1,1,0,2,1,,,
201028405461,4,3,2,62,8,294.636,2,9,3,2010,17,53,12,6,0,2,1,2,0,0,2,1,0,2,1,,,
201028405467,5,3,2,62,8,49.106,4,9,1,2010,16,43,12,1,0,2,1,1,0,0,2,1,0,3,1,,,
201028405468,1,3,2,62,8,24.553,3,9,1,2010,13,15,12,6,0,2,1,10,3,2,2,1,0,2,1,,,
201028405472,4,3,3,62,8,294.636,2,9,3,2010,13,18,12,6,0,2,1,10,0,0,2,1,0,2,1,,,
201028405478,5,3,3,62,8,49.106,2,9,6,2010,16,52,12,6,0,2,1,1,1,1,2,1,0,3,1,,,
201028405491,5,3,6,62,8,40.029,3,9,3,2010,15,35,12,1,1,5,1,2,1,1,2,1,0,1,1,,,
201028405494,1,3,6,62,8,40.029,1,8,5,2010,16,56,33,0,0,2,1,1,3,1,1,1,0,2,4,,,
201028405495,6,3,8,62,8,141.696,1,8,7,2010,2,28,30,0,0,2,3,1,0,0,2,1,0,2,3,,,
201028405496,2,3,8,62,8,70.848,1,8,3,2010,13,11,32,0,0,1,1,1,1,1,2,1,0,1,4,,,
201028405499,3,3,1,63,7,13.962,2,6,3,2010,6,15,12,7,0,1,1,1,3,1,2,8,0,1,1,,,
201028405512,6,3,1,63,7,125.658,3,6,2,2010,17,19,12,1,0,1,1,10,0,0,2,8,0,1,1,,,
201028405522,5,3,1,63,7,55.848,2,6,2,2010,15,30,12,6,0,2,1,1,1,1,2,8,0,2,1,,,
201028405527,5,3,1,63,7,55.848,2,6,2,2010,8,30,12,1,0,1,1,1,1,2,2,8,0,1,1,,,
201028405532,4,3,1,63,7,293.202,1,6,2,2010,2,55,38,0,0,1,3,1,0,0,2,8,0,1,4,,,
201028405552,6,3,1,63,7,125.658,2,6,1,2010,3,15,12,6,0,2,3,1,0,0,2,8,0,8,1,,,
201028405557,1,3,1,63,7,13.962,1,6,1,2010,1,5,30,0,0,1,3,1,4,2,2,8,0,1,5,,,
201028405561,3,3,1,63,7,13.962,1,6,7,2010,21,44,21,0,0,1,2,1,2,1,1,8,0,1,1,,,
201028405562,3,3,1,63,7,13.962,2,6,7,2010,22,0,12,7,0,1,3,1,2,1,2,8,0,1,1,,,
201028405568,5,3,1,63,7,55.848,1,6,7,2010,21,0,1,0,0,1,2,1,2,2,2,8,0,1,1,,,
201028405570,4,3,1,63,7,293.202,1,6,7,2010,20,20,21,0,0,1,1,1,1,1,2,8,0,1,1,,,
201028405575,5,3,1,63,7,55.848,2,6,7,2010,18,0,12,6,0,2,1,1,2,4,2,8,0,2,1,,,
201028405594,3,3,1,63,7,13.962,3,6,4,2010,13,30,12,6,0,2,1,1,2,2,2,8,0,2,1,,,
201028405598,6,3,1,63,7,125.658,3,6,4,2010,12,35,12,1,1,5,1,10,0,0,1,8,0,1,1,,,
201028405602,3,3,1,63,7,13.962,1,6,4,2010,11,50,40,0,0,1,1,1,2,1,2,8,0,1,6,,,
201028405614,3,3,1,63,7,13.962,3,6,4,2010,7,40,12,7,0,1,1,1,3,1,2,8,0,1,1,,,
201028405618,5,3,1,63,7,55.848,2,6,4,2010,6,25,12,2,0,2,1,1,2,1,2,8,0,2,1,,,
201028405621,4,3,1,63,7,293.202,2,6,3,2010,2,30,14,0,0,1,3,1,0,0,2,8,1,1,6,,,
201028405626,6,3,1,63,7,125.658,2,6,4,2010,1,40,12,1,0,2,3,1,0,0,2,8,0,8,1,,,
201028405639,3,3,1,63,7,13.962,2,6,3,2010,13,5,12,1,1,18,1,1,2,2,2,8,0,1,1,,,
201028405647,5,3,1,62,8,49.106,2,7,6,2010,21,20,14,0,0,1,2,1,2,2,2,1,1,1,4,,,
201028405650,6,3,1,62,8,122.765,1,8,6,2010,17,20,18,0,0,1,1,1,0,0,2,1,0,1,1,,,
201028405656,4,3,1,62,8,294.636,1,8,2,2010,21,20,59,0,0,2,2,1,0,0,2,1,0,3,4,,,
201028405659,2,3,1,62,8,24.553,3,8,3,2010,6,20,12,1,0,1,1,1,3,2,2,1,0,1,1,,,
201028405664,6,3,1,62,8,122.765,1,9,7,2010,14,5,74,0,0,1,1,2,0,0,2,1,0,1,4,,,
201028405674,1,3,2,62,8,24.553,3,9,6,2010,8,49,12,6,0,2,1,1,3,2,2,1,0,2,1,,,
201028405676,4,3,2,62,8,294.636,2,9,5,2010,18,1,12,1,0,2,1,1,0,0,2,1,0,8,1,,,
201028405679,6,3,2,62,8,122.765,2,9,4,2010,14,8,12,1,0,2,1,1,0,0,2,1,0,8,1,,,
201028405689,5,3,2,62,8,49.106,2,9,7,2010,19,5,12,1,0,4,1,1,1,3,2,1,0,1,1,,,
201028405695,6,3,3,62,8,122.765,2,9,5,2010,18,1,12,6,0,4,1,1,0,0,2,1,0,1,1,,,
201028405696,4,3,3,62,8,294.636,2,9,5,2010,18,31,12,1,0,2,1,1,0,0,2,1,0,3,1,,,
201028405702,4,3,4,62,8,294.636,2,9,6,2010,7,55,12,6,0,4,1,10,0,0,2,8,0,1,1,,,
201028405705,1,3,4,62,8,24.553,1,9,1,2010,20,35,38,0,0,1,2,10,3,4,1,8,0,1,5,,,
201028405707,6,3,4,62,8,122.765,2,8,2,2010,20,30,12,6,0,4,3,1,0,0,2,8,0,1,1,,,
201028405712,6,3,6,62,8,120.088,2,9,4,2010,12,28,12,2,0,2,1,1,0,0,2,1,0,2,1,,,
201028405718,4,3,6,62,8,280.205,2,9,2,2010,8,10,12,1,0,2,1,1,0,0,2,1,0,8,1,,,
201028405726,5,3,1,63,7,55.848,2,6,3,2010,4,36,25,0,0,1,3,1,1,1,2,8,0,1,4,,,
201028405729,3,3,1,63,7,13.962,1,6,7,2010,19,40,21,0,0,2,1,1,3,1,2,8,0,3,1,,,
201028405732,4,3,1,63,7,293.202,2,6,7,2010,17,19,12,7,0,1,1,10,0,0,2,8,0,1,1,,,
201028405740,3,3,1,63,7,13.962,1,6,7,2010,13,0,22,0,0,2,1,1,3,1,2,8,0,3,1,,,
201028405746,3,3,1,63,7,13.962,1,6,4,2010,12,0,21,0,0,4,1,1,2,1,2,8,0,1,1,,,
201028405758,6,3,1,63,7,125.658,1,6,4,2010,1,55,74,0,0,1,3,1,1,1,2,8,0,1,3,,,
201028405781,5,3,1,63,7,55.848,2,5,2,2010,9,33,12,6,0,2,1,1,1,1,2,8,0,2,1,,,
201028405790,6,3,1,63,7,125.658,1,5,2,2010,0,13,25,0,0,1,2,10,0,0,2,8,0,1,4,,,
201028405801,4,3,1,63,7,293.202,2,5,1,2010,20,58,12,7,0,1,2,2,0,0,2,8,0,1,1,,,
201028405817,5,3,1,63,7,55.848,3,5,1,2010,8,30,12,6,0,2,1,10,2,3,2,8,0,2,1,,,
201028405823,6,3,1,63,7,125.658,1,5,1,2010,7,45,25,0,0,1,1,1,1,1,2,8,0,1,3,,,
201028405825,5,3,1,63,7,55.848,3,5,1,2010,4,16,12,1,0,1,3,1,2,2,2,8,0,1,1,,,
201028405839,3,3,1,63,7,13.962,1,5,1,2010,0,0,22,0,0,4,3,1,2,1,2,8,0,1,1,,,
201028405844,3,3,1,63,7,13.962,2,5,6,2010,21,0,12,1,0,2,3,2,2,1,2,8,0,8,1,,,
201028405845,6,3,1,63,7,125.658,2,5,6,2010,21,10,12,6,0,2,3,10,0,0,2,8,0,2,1,,,
201028405849,4,3,1,63,7,293.202,2,5,6,2010,20,35,12,7,0,1,3,2,0,0,2,8,0,1,1,,,
201028405852,1,3,1,63,7,13.962,1,5,6,2010,19,50,42,0,0,1,1,1,3,2,1,8,0,1,3,,,
201028405862,3,3,1,62,8,24.553,1,9,3,2010,12,20,38,0,0,1,1,2,2,1,2,1,0,1,5,,,
201028405865,3,3,1,62,8,24.553,1,9,7,2010,20,30,24,0,0,1,2,1,2,1,2,1,0,1,1,,,
201028405867,1,3,1,62,8,24.553,1,9,1,2010,20,15,42,0,0,1,2,1,3,1,2,1,0,1,6,,,
201028405872,4,3,1,62,8,294.636,1,9,5,2010,6,20,24,0,0,1,2,1,0,0,2,1,0,1,1,,,
201028405877,6,3,1,62,8,122.765,1,9,2,2010,22,18,24,0,0,1,2,1,0,0,2,1,0,1,1,,,
201028405883,4,3,2,62,8,294.636,2,9,5,2010,8,4,12,1,0,1,1,1,1,1,2,1,0,1,11,,,
201028405888,6,3,2,62,8,122.765,2,9,5,2010,17,44,12,6,0,4,1,1,1,1,2,1,0,1,1,,,
201028405900,4,3,2,62,8,294.636,2,9,7,2010,20,10,12,1,0,2,3,1,0,0,2,1,0,2,1,,,
201028405905,3,3,2,62,8,24.553,2,9,2,2010,2,29,12,6,0,4,6,10,2,2,1,1,0,1,1,,,
201028405918,4,3,3,62,8,294.636,2,9,5,2010,13,59,12,1,0,2,1,1,0,0,2,1,0,2,1,,,
201028405923,1,3,4,62,8,24.553,2,9,4,2010,4,25,12,6,0,2,2,1,4,2,2,8,0,2,1,,,
201028405924,6,3,4,62,8,122.765,2,9,7,2010,8,0,12,8,0,1,1,1,0,0,2,8,0,1,1,,,
201028405929,5,3,4,62,8,49.106,3,8,7,2010,1,4,12,2,0,1,2,1,2,2,2,8,0,1,1,,,
201028405931,6,3,5,62,8,122.765,1,9,1,2010,6,3,53,0,0,1,2,1,0,0,1,1,0,1,4,,,
201028405934,3,3,5,62,8,24.553,1,9,5,2010,3,32,1,0,0,1,2,1,2,2,1,1,0,1,6,,,
201028405935,5,3,6,62,8,40.029,1,9,1,2010,21,29,33,0,0,2,3,1,2,2,1,1,0,2,4,,,
201028405939,4,3,6,62,8,280.205,2,9,4,2010,19,22,12,9,0,4,1,10,1,1,2,1,0,1,1,,,
201028405946,3,3,1,63,7,13.962,1,5,5,2010,17,59,21,0,0,4,1,1,2,1,1,8,0,1,1,,,
201028405956,3,3,1,63,7,13.962,2,5,5,2010,11,45,12,1,0,1,1,10,3,1,2,8,0,1,1,,,
201028405959,4,3,1,63,7,293.202,2,5,3,2010,15,25,12,1,0,1,1,1,0,0,2,8,0,1,1,,,
201028405964,5,3,1,63,7,55.848,1,5,5,2010,14,55,1,0,0,1,1,1,2,1,2,8,0,1,1,,,
201028405972,6,3,1,63,7,125.658,2,5,6,2010,17,40,12,6,0,4,1,1,0,0,2,8,0,1,1,,,
201028405989,4,3,1,63,7,293.202,2,5,4,2010,15,15,12,7,0,1,1,10,0,0,2,8,0,1,1,,,
201028405996,5,3,1,63,7,55.848,2,5,4,2010,14,10,12,6,0,2,1,1,1,2,2,8,0,2,1,,,
201028406008,6,3,1,63,7,125.658,2,5,2,2010,14,30,12,6,0,2,1,1,0,0,2,8,0,2,1,,,
201028406022,4,3,1,63,7,293.202,2,5,2,2010,13,0,12,6,0,2,1,1,1,4,2,8,0,3,1,,,
201028406034,2,3,1,63,7,13.962,2,5,2,2010,9,0,12,1,1,5,1,10,2,1,2,8,0,1,1,,,
201028406040,3,3,1,63,7,13.962,2,5,1,2010,15,0,12,7,0,2,1,1,2,2,2,8,0,8,1,,,
201028406042,6,3,1,63,7,125.658,2,5,1,2010,14,15,12,6,0,2,1,1,0,0,2,8,0,2,1,,,
201028406045,5,3,1,63,7,55.848,2,5,1,2010,3,0,12,6,0,4,3,1,1,6,2,8,0,1,1,,,
201028406060,4,3,1,63,7,293.202,2,5,7,2010,16,0,12,6,0,4,1,10,0,0,2,8,0,1,1,,,
201028406064,5,3,1,63,7,55.848,4,5,6,2010,14,20,12,1,0,1,1,1,1,1,2,8,0,1,1,,,
201028406072,3,3,1,63,7,13.962,2,5,6,2010,9,15,12,1,0,2,1,1,3,2,2,8,0,2,1,,,
201028406080,3,3,1,63,7,13.962,2,5,6,2010,3,11,12,1,0,1,3,1,2,2,1,8,0,1,1,,,
201028406087,5,3,1,63,7,55.848,2,5,5,2010,22,25,12,1,0,1,3,1,1,5,1,8,0,1,1,,,
201028406089,6,3,1,63,7,125.658,1,5,5,2010,22,0,30,0,0,1,3,1,0,0,1,8,0,1,4,,,
201028406091,3,3,1,63,7,13.962,1,5,5,2010,21,5,21,0,0,1,2,1,3,1,2,8,0,1,1,,,
201028406099,4,3,1,63,7,293.202,1,5,5,2010,18,56,30,0,0,2,1,1,1,1,2,8,0,8,4,,,
201028406110,1,3,1,62,8,24.553,1,8,3,2010,8,19,30,0,0,1,1,2,3,1,2,1,0,1,4,,,
201028406113,5,3,1,62,8,49.106,2,9,7,2010,7,30,12,6,0,4,2,1,1,1,2,1,0,1,1,,,
201028406119,4,3,1,62,8,294.636,1,9,6,2010,6,20,24,0,0,1,4,1,1,1,2,1,0,1,1,,,
201028406121,1,3,1,62,8,24.553,1,9,3,2010,12,45,42,0,0,1,1,1,3,2,2,1,0,1,5,,,
201028406123,6,3,1,62,8,122.765,2,9,6,2010,22,6,12,6,0,1,2,1,1,1,2,1,0,1,1,,,
201028406134,4,3,2,62,8,294.636,2,9,4,2010,16,52,12,6,0,4,1,1,0,0,2,1,0,1,1,,,
201028406146,3,3,2,62,8,24.553,2,9,2,2010,17,11,12,1,0,1,1,1,2,2,2,1,0,1,1,,,
201028406147,3,3,2,62,8,24.553,2,9,1,2010,12,39,12,6,0,2,1,10,2,1,2,1,0,2,1,,,
201028406148,4,3,2,62,8,294.636,2,10,6,2010,16,13,12,6,0,2,1,1,0,0,2,1,0,2,1,,,
201028406169,4,3,3,62,8,294.636,2,10,7,2010,6,38,12,1,0,1,3,1,0,0,2,1,0,1,1,,,
201028406178,6,3,4,62,8,122.765,2,9,5,2010,13,50,12,6,0,1,1,1,2,1,2,8,0,1,1,,,
201028406185,1,3,4,62,8,24.553,1,9,3,2010,15,40,42,0,0,1,1,1,3,1,1,8,0,1,6,,,
201028406189,5,3,4,62,8,49.106,1,9,5,2010,22,58,31,0,1,18,2,1,2,1,2,8,0,1,8,,,
201028406195,1,3,6,62,8,40.029,1,9,3,2010,13,7,25,0,0,1,1,1,3,1,2,1,0,1,4,,,
201028406206,1,3,1,62,8,24.553,1,9,1,2010,0,30,1,0,0,1,2,1,3,1,1,1,0,1,3,,,
201028406212,3,3,1,62,8,24.553,1,10,6,2010,20,35,24,0,0,1,2,1,2,1,2,1,0,1,1,,,
201028406214,4,3,2,62,8,294.636,2,10,7,2010,19,43,12,7,0,1,3,1,0,0,2,1,0,1,1,,,
201028406227,4,3,2,62,8,294.636,2,10,5,2010,11,57,12,1,0,2,1,1,1,1,2,1,0,2,1,,,
201028406229,5,3,2,62,8,49.106,2,10,4,2010,14,7,12,6,0,2,1,1,1,1,2,1,0,3,1,,,
201028406230,3,3,2,62,8,24.553,1,10,5,2010,1,57,38,0,0,2,3,1,2,1,2,1,0,3,5,,,
201028406235,6,3,2,62,8,122.765,2,10,4,2010,9,27,12,1,0,1,1,1,2,1,2,1,0,1,1,,,
201028406244,5,3,3,62,8,49.106,3,10,4,2010,11,59,12,6,0,2,1,1,1,2,2,1,0,2,1,,,
201028406248,4,3,3,62,8,294.636,2,10,4,2010,22,32,12,6,0,2,3,1,0,0,2,1,0,2,1,,,
201028406253,6,3,3,62,8,122.765,2,10,7,2010,22,23,12,1,0,2,6,1,3,1,2,1,0,2,1,,,
201028406258,4,3,4,62,8,294.636,1,9,5,2010,4,45,24,0,0,1,2,1,0,0,2,8,0,1,1,,,
201028406259,3,3,4,62,8,24.553,1,9,4,2010,20,45,21,0,0,1,2,10,4,1,1,8,0,1,1,,,
201028406263,5,3,4,62,8,49.106,2,9,6,2010,17,35,12,8,0,1,1,2,2,4,2,8,0,1,1,,,
201028406266,6,3,4,62,8,122.765,2,9,6,2010,16,42,12,8,0,1,1,2,0,0,2,8,0,1,1,,,
201028406268,4,3,5,62,8,294.636,2,10,7,2010,8,52,12,7,0,1,1,1,0,0,2,1,0,1,1,,,
201028406275,6,3,5,62,8,122.765,2,10,7,2010,3,15,12,6,0,1,2,1,0,0,1,1,0,1,1,,,
201028406278,3,3,5,62,8,24.553,1,10,6,2010,3,15,38,0,0,1,2,1,2,1,1,1,0,1,5,,,
201028406280,4,3,6,62,8,280.205,2,10,3,2010,14,52,12,1,0,1,1,1,1,2,2,1,0,1,1,,,
201028406287,5,3,6,62,8,40.029,3,10,7,2010,15,8,12,6,0,4,1,1,2,4,2,1,0,1,1,,,
201028406293,3,3,1,63,7,13.962,1,5,6,2010,14,0,21,0,0,1,1,1,2,1,2,8,0,1,1,,,
201028406300,5,3,1,63,7,55.848,2,5,5,2010,19,0,12,2,0,2,1,1,2,1,2,8,0,2,1,,,
201028406308,6,3,1,63,7,125.658,2,5,5,2010,9,35,14,0,0,1,1,1,0,0,2,8,1,1,7,,,
201028406312,3,3,1,63,7,13.962,1,5,5,2010,7,45,21,0,0,1,1,1,2,1,2,8,0,1,1,,,
201028406315,5,3,1,63,7,55.848,2,5,3,2010,0,6,12,6,0,2,3,2,2,2,2,8,0,2,1,,,
201028406320,2,3,1,63,7,13.962,2,5,2,2010,7,55,12,7,0,1,1,1,3,1,2,8,0,1,1,,,
201028406323,3,3,1,63,7,13.962,1,5,2,2010,7,30,21,0,0,1,1,1,3,1,2,8,0,1,1,,,
201028406328,4,3,1,63,7,293.202,2,5,1,2010,22,58,12,6,0,2,3,1,1,1,2,8,0,8,1,,,
201028406332,2,3,1,63,7,13.962,2,5,1,2010,22,0,12,7,0,2,3,1,0,0,2,8,0,4,1,,,
201028406343,5,3,1,63,7,55.848,2,5,1,2010,18,0,12,1,0,1,1,1,2,2,2,8,0,1,1,,,
201028406356,5,3,1,63,7,55.848,2,5,7,2010,14,0,12,1,0,1,1,1,2,1,2,8,0,1,1,,,
201028406364,6,3,1,63,7,125.658,1,5,1,2010,4,52,74,0,0,1,3,1,0,0,1,8,0,1,4,,,
201028406369,4,3,1,63,7,293.202,2,5,1,2010,2,44,12,6,0,2,3,1,0,0,1,8,0,8,1,,,
201028406375,5,3,1,63,7,55.848,3,5,7,2010,19,51,12,1,0,1,2,1,1,1,2,8,0,1,1,,,
201028406390,6,3,1,63,7,125.658,2,5,7,2010,14,31,12,6,0,2,1,1,1,2,2,8,0,2,1,,,
201028406400,5,3,1,63,7,55.848,2,5,7,2010,13,0,12,2,0,2,1,2,1,2,2,8,0,3,1,,,
201028406403,4,3,1,63,7,293.202,2,5,7,2010,11,20,12,6,0,4,1,2,0,0,2,8,0,1,1,,,
201028406417,3,3,1,63,7,13.962,1,5,7,2010,0,20,43,0,0,1,3,2,2,1,1,8,0,1,4,,,
201028406423,5,3,1,63,7,55.848,2,5,6,2010,20,8,12,7,0,1,2,2,1,1,2,8,0,1,1,,,
201028406433,5,3,1,63,7,55.848,2,5,5,2010,16,40,12,6,0,2,1,10,1,2,2,8,0,2,1,,,
201028406439,6,3,1,63,7,125.658,2,5,4,2010,19,25,12,6,0,2,5,1,0,0,2,8,0,2,1,,,
201028406446,4,3,1,63,7,293.202,2,5,4,2010,7,30,12,6,1,18,1,1,0,0,2,8,0,1,1,,,
201028406454,3,3,1,63,7,13.962,2,5,3,2010,17,45,12,7,0,1,1,1,2,2,2,8,0,1,1,,,
201028406455,3,3,1,63,7,13.962,1,5,3,2010,17,0,22,0,0,4,1,1,2,1,2,8,0,1,1,,,
201028406466,5,3,1,63,7,55.848,2,5,2,2010,13,30,12,1,0,1,1,1,1,1,2,8,0,1,1,,,
201028406481,6,3,1,63,7,125.658,2,5,6,2010,12,40,12,1,0,1,1,1,0,0,2,8,0,1,1,,,
201028406482,4,3,1,63,7,293.202,2,5,6,2010,11,44,12,6,0,2,1,1,0,0,2,8,0,8,1,,,
201028406487,5,3,1,63,7,55.848,2,5,5,2010,7,0,12,6,0,2,1,1,1,2,2,8,0,2,1,,,
201028406490,3,3,1,63,7,13.962,1,5,4,2010,16,10,21,0,0,1,1,1,3,1,2,8,0,1,1,,,
201028406491,3,3,1,63,7,13.962,1,5,4,2010,12,50,22,0,0,2,1,1,2,1,2,8,0,3,1,,,
201028406494,1,3,1,63,7,13.962,1,5,4,2010,2,29,75,0,1,5,3,1,3,1,2,8,0,1,8,,,
201028406516,5,3,1,63,7,55.848,1,5,1,2010,9,20,59,0,0,1,1,1,2,2,2,8,0,1,3,,,
201028406518,4,3,1,63,7,293.202,1,5,7,2010,23,40,33,0,0,5,3,10,0,0,2,8,0,1,8,,,
201028406520,1,3,1,63,7,13.962,1,5,7,2010,22,14,30,0,0,1,2,1,4,1,1,8,0,1,4,,,
201028406526,6,3,1,63,7,125.658,1,5,7,2010,19,30,25,0,0,1,5,1,0,0,2,8,0,1,3,,,
201028406539,5,3,1,63,7,55.848,2,4,6,2010,21,35,12,1,0,1,3,10,1,1,2,8,0,1,1,,,
201028406547,3,3,1,63,7,13.962,2,4,6,2010,16,43,12,6,0,2,1,1,2,1,2,8,0,2,1,,,
201028406552,1,3,1,63,7,13.962,2,4,5,2010,15,55,12,1,0,1,1,1,3,3,2,8,0,1,1,,,
201028406560,5,3,1,63,7,55.848,1,4,5,2010,8,57,42,0,0,2,1,1,2,1,2,8,0,2,4,,,
201028406561,4,3,1,63,7,293.202,3,4,4,2010,13,30,12,1,0,1,1,1,2,1,2,8,0,1,1,,,
201028406567,5,3,1,62,8,49.106,1,9,7,2010,0,15,1,0,0,1,2,1,2,1,1,1,0,1,1,,,
201028406570,6,3,1,62,8,122.765,1,10,1,2010,2,42,42,0,0,1,2,1,0,0,1,1,0,1,4,,,
201028406571,3,3,1,62,8,24.553,1,9,6,2010,1,30,1,0,0,1,2,1,3,1,1,1,0,1,6,,,
201028406576,4,3,1,62,8,294.636,1,10,6,2010,6,8,24,0,0,1,2,1,0,0,2,1,0,1,1,,,
