CASENUM,VEH_NO,DRIMPAIR
201014738459,1,0
201014738466,1,0
201014738466,2,0
201014738468,1,96
201014738474,1,0
201014738474,2,0
201014738476,1,0
201014738476,2,0
201014738481,1,0
201014738484,1,0
201014738484,2,0
201014738491,0,0
201014738494,1,0
201014738494,2,0
201014738495,1,0
201014738496,1,0
201014738502,1,0
201014738502,2,0
201014738517,1,0
201014738520,1,0
201014738520,2,0
201014738524,1,0
201014738530,1,0
201014738530,2,0
201014738530,3,0
201014738530,4,0
201014738538,1,0
201014738538,2,0
201014738546,1,0
201014738546,2,0
201014738577,1,0
201014738577,2,0
201014738579,1,0
201014738582,1,0
201014738582,2,0
201014738587,1,0
201014738588,1,0
201014738588,2,0
201014738589,1,0
201014738596,1,0
201014738607,1,0
201014738607,2,0
201014738614,1,0
201014738614,2,9
201014738619,1,0
201014738622,1,0
201014738622,2,0
201014738629,1,0
201014738629,2,0
201014738630,1,0
201014738655,1,0
201014738655,2,0
201014738658,1,0
201014738658,2,0
201014738660,1,0
201014738660,2,0
201014738663,1,0
201014738663,2,0
201014738673,1,0
201014738678,1,0
201014738678,2,0
201014738681,1,0
201014738681,2,0
201014738683,1,0
201014738683,2,0
201014738687,1,1
201014738687,2,0
201014738689,1,0
201014738692,1,0
201014738695,1,0
201014738695,2,0
201014738704,1,0
201014738704,2,9
201014738707,1,0
201014738707,2,0
201014738708,1,0
201014738710,1,0
201014738710,2,0
201014738720,1,0
201014738724,1,0
201014738724,2,0
201014738726,1,0
201014738731,1,0
201014738739,1,0
201014738739,2,0
201014738743,1,0
201014738744,1,0
201014738744,2,0
201014738747,1,0
201014738747,2,0
201014738758,1,0
201014738758,2,0
201014738763,1,0
201014738764,1,0
201014738764,2,0
201014738768,1,0
201014738773,1,0
201014738773,2,0
201014738779,1,0
201014738782,1,0
201014738782,2,0
201014738785,1,9
201014738787,1,0
201014738794,1,0
201014738794,2,0
201014738801,1,0
201014738801,2,0
201014738801,3,0
201014738802,1,0
201014738806,1,0
201014738809,1,0
201014738820,1,0
201014738820,2,0
201014738822,1,0
201014738822,2,0
201014738827,1,0
201014738827,2,0
201014738830,2,0
201014738836,1,0
201014738836,2,0
201014738843,1,0
201014738843,2,0
201014738855,1,9
201014738856,1,0
201014738871,1,0
201014738876,1,0
201014738876,2,0
201014738877,1,0
201014738880,1,0
201014738880,2,0
201014738883,1,9
201014738886,1,0
201014738886,2,0
201014738887,1,0
201014738887,2,0
201014738890,1,0
201014738890,2,0
201014738891,1,0
201014738900,1,0
201014738900,2,0
201014738901,1,9
201014738916,1,0
201014738941,1,0
201014738942,1,0
201014738950,1,0
201014738958,0,0
201014738967,1,0
201014738967,2,0
201014738967,3,0
201014738974,1,0
201014738974,2,0
201014738975,2,0
201014739002,1,0
201014739009,1,8
201014739016,1,0
201014739016,2,0
201014739022,1,0
201014739026,1,0
201014739026,2,0
201014739034,1,0
201014739034,2,8
201014739037,1,9
201014739050,2,0
201014739051,1,0
201014739052,1,9
201014739054,1,1
201014739055,1,0
201014739055,2,0
201014739055,3,0
201014739056,1,0
201014739056,2,0
201014739058,1,0
201014739058,2,0
201014739062,1,0
201014739062,2,0
201014739062,3,0
201014739077,1,0
201014739077,2,0
201014739082,1,0
201014739095,1,0
201014739100,1,0
201014739103,1,0
201014739103,2,0
201014739103,3,0
201014739106,1,0
201014739106,2,0
201014739112,1,0
201014739112,2,0
201014739114,1,0
201014739114,2,0
201014739120,1,0
201014739124,1,9
201014739127,1,0
201014739127,2,0
201014739133,1,0
201014739133,2,0
201014739147,1,0
201014739147,2,0
201014739153,1,0
201014739155,1,0
201014739155,2,0
201014739155,3,0
201014739164,1,6
201014739164,2,0
201014739166,0,0
201014739166,1,0
201014739170,1,0
201014739176,1,0
201014739176,2,0
201014739179,1,0
201014739179,2,0
201014739187,1,0
201014739187,2,0
201014739190,1,0
201014739190,2,0
201014739192,1,0
201014739215,1,0
201014739216,1,0
201014739226,1,0
201014739226,2,0
201014739237,1,0
201014739239,1,0
201014739239,2,0
201014739243,1,1
201014739243,1,9
201014739252,1,0
201014739252,2,0
201014739254,1,0
201014739254,2,0
201014739255,1,0
201014739255,2,0
201014739256,1,0
201014739259,0,0
201014739259,1,0
201014739264,1,0
201014739264,2,0
201014739283,1,0
201014739283,2,0
201014739286,1,9
201014739287,1,0
201014739287,2,0
201014739288,1,0
201014739292,1,0
201014739293,1,0
201014739294,1,0
201014739304,1,0
201014739304,2,1
201014739307,1,9
201014739312,1,0
201014739312,2,0
201014739318,1,0
201014739318,2,0
201014739322,1,1
201014739322,2,0
201014739344,1,0
201014739349,0,0
201014739349,1,0
201014739353,1,2
201014739357,1,0
201014739359,1,9
201014739366,1,0
201014739368,1,2
201014739370,1,0
201014739375,1,0
201014739375,2,0
201014739378,1,9
201014739381,1,0
201014739381,2,0
201014739382,1,0
201014739382,2,0
201014739383,1,0
201014739383,2,0
201014739384,1,0
201014739399,1,0
201014739399,2,0
201014739402,1,0
201014739404,1,0
201014739406,1,0
201014739406,2,0
201014739406,3,0
201014739407,1,0
201014739407,2,0
201014739416,1,9
201014739417,1,0
201014739417,2,0
201014739420,1,0
201014739420,2,0
201014739420,3,0
201014739420,4,0
201014739425,1,0
201014739425,2,0
201014739438,1,0
201014739438,2,0
201014739439,1,0
201014739439,2,0
201014739441,1,9
201014739444,1,0
201014739444,2,0
201014739445,1,0
201014739445,2,0
201014739448,1,0
201014739448,2,0
201014739449,1,0
201014739449,2,0
201014739451,1,0
201014739451,2,0
201014739451,3,0
201014739454,0,0
201014739454,1,0
201014739461,1,0
201014739461,2,0
201014739461,3,0
201014739461,4,0
201014739475,1,0
201014739475,2,0
201014739476,1,0
201014739477,1,0
201014739477,2,0
201014739490,1,0
201014739504,1,0
201014739507,1,0
201014739507,2,0
201014739508,1,0
201014739508,2,9
201014739511,1,9
201014739516,1,0
201014739516,2,0
201014739558,1,0
201014739558,2,0
201014739568,1,0
201014739568,2,0
201014739590,1,0
201014739590,2,0
201014739592,1,9
201014739595,1,0
201014739596,0,0
201014739596,1,0
201014739602,1,0
201014739603,0,0
201014739606,1,0
201014739606,2,0
201014739613,1,9
201014739617,1,0
201014739617,2,0
201014739638,1,0
201014739638,2,9
201014739648,1,0
201014739654,1,0
201014739654,2,0
201014739678,1,0
201014739678,2,0
201014739680,1,0
201014739680,2,0
201014739689,1,0
201014739692,1,0
201014739692,2,0
201014739693,1,0
201014739698,1,0
201014739699,1,9
201014739704,1,0
201014739704,2,0
201014739709,1,0
201014739709,2,0
201014739717,1,0
201014739726,1,0
201014739728,1,0
201014739728,2,0
201014739728,3,0
201014739732,1,0
201014739732,2,0
201014739748,1,0
201014739748,2,0
201014739750,1,0
201014739753,1,0
201014739753,2,0
201014739758,1,0
201014739758,2,0
201014739776,1,0
201014739777,1,0
201014739777,2,0
201014739787,1,0
201014739789,1,0
201014739789,2,0
201014739795,1,0
201014739809,1,9
201014739810,1,0
201014739810,2,0
201014739817,1,0
201014739831,1,0
201014739834,1,0
201014739842,1,0
201014739842,2,0
201014739842,3,0
201014739842,4,0
201014739847,1,0
201014739847,2,0
201014739852,1,0
201014739852,2,0
201014739854,1,0
201014739854,2,0
201014739859,1,0
201014739859,2,0
201014739859,3,0
201014739861,1,9
201014739861,2,0
201014739863,2,0
201014739878,1,0
201014739880,1,0
201014739880,2,0
201014739882,1,0
201014739882,2,0
201014739883,1,0
201014739883,2,0
201014739889,1,0
201014739889,2,0
201014739890,1,0
201014739891,1,0
201014739898,1,0
201014739902,1,0
201014739907,1,9
201014739908,1,0
201014739911,1,0
201014739911,2,0
201014739912,1,9
201014739912,2,0
201014739920,1,9
201014739921,1,9
201014739921,2,0
201014739925,1,0
201014739925,2,0
201014739935,1,0
201014739935,2,0
201014739941,1,0
201014739941,2,0
201014739941,3,0
201014739944,1,0
201014739947,1,0
201014739947,2,0
201014739955,1,0
201014739955,2,0
201014739961,1,9
201014739961,2,9
201014739964,1,0
201014739964,2,0
201014739966,1,0
201014739966,2,0
201014739972,1,0
201014739972,2,0
201014739980,1,0
201014739980,2,0
201014739985,1,0
201014739985,2,0
201014739991,1,9
201014739995,1,0
201014739995,2,0
201014739997,1,0
201014739997,2,0
201014740009,1,0
201014740009,2,0
201014740010,1,0
201014740018,1,0
201014740018,2,0
201014740019,0,0
201014740019,1,0
201014740026,1,0
201014740035,0,0
201014740040,1,0
201014740040,2,0
201014740045,1,0
201014740050,1,0
201014740058,1,0
201014740059,1,0
201014740059,2,0
201014740065,1,0
201014740065,2,0
201014740071,1,0
201014740073,1,0
201014740073,2,0
201014740074,1,0
201014740074,2,0
201014740081,1,9
201014740081,2,0
201014740082,1,0
201014740085,1,0
201014740090,2,0
201014740105,1,0
201014740107,1,1
201014740107,2,0
201014740110,1,0
201014740110,2,0
201014740111,1,0
201014740111,2,0
201014740115,1,0
201014740117,1,2
201014740119,0,0
201014740119,1,9
201014740122,1,0
201014740126,1,0
201014740126,2,0
201014740127,1,0
201014740127,2,0
201014740129,2,0
201014740141,1,0
201014740141,2,0
201014740144,1,0
201014740145,1,0
201014740151,1,0
201014740152,1,0
201014740154,1,0
201014740156,1,0
201014740156,2,0
201014740158,1,0
201014740159,1,0
201014740159,2,0
201014740164,1,0
201014740164,2,0
201014740167,1,0
201014740167,2,0
201014740171,1,9
201014740201,1,0
201014740204,1,0
201014740206,1,0
201014740206,2,0
201014740218,1,0
201014740224,1,0
201014740226,1,0
201014740226,2,0
201014740236,1,9
201014740238,1,0
201014740238,2,0
201014740255,1,0
201014740255,2,0
201014740255,3,0
201014740260,1,0
201014740269,1,0
201014740269,2,0
201014740269,3,0
201014740271,1,0
201014740277,1,0
201014740277,2,0
201014740278,1,0
201014740278,2,0
201014740281,1,0
201014740281,2,0
201014740283,1,0
201014740283,2,9
201014740284,1,0
201014740284,2,0
201014740286,1,0
201014740289,1,0
201014740299,1,0
201014740304,1,0
201014740307,1,9
201014740315,1,0
201014740321,1,0
201014740325,2,0
201014740326,1,0
201014740327,1,9
201014740334,1,9
201014740342,1,0
201014740342,2,0
201014740356,1,0
201014740357,2,0
201014740357,3,0
201014740359,1,0
201014740359,2,0
201014740368,1,0
201014740368,2,0
201014740372,1,0
201014740372,2,0
201014740383,1,0
201014740387,1,0
201014740387,2,0
201014740391,1,0
201014740391,2,0
201014740392,1,0
201014740392,2,0
201014740401,1,0
201014740401,2,0
201014740415,1,0
201014740417,1,0
201014740418,1,0
201014740418,2,0
201014740421,1,0
201014740421,2,0
201014740422,1,0
201014740422,2,0
201014740436,1,0
201014740436,2,0
201014740439,1,0
201014740439,2,0
201014740439,3,0
201014740439,4,0
201014740448,1,0
201014740448,2,0
201014740448,3,0
201014740453,1,0
201014740453,2,0
201014740457,1,0
201014740457,2,0
201014740459,1,0
201014740459,2,9
201014740461,1,0
201014740461,2,0
201014740464,1,9
201014740468,1,0
201014740470,1,0
201014740470,2,0
201014740472,1,0
201014740472,2,0
201014740476,1,0
201014740476,2,0
201014740480,0,0
201014740480,1,0
201014740484,1,0
201014740484,2,0
201014740484,3,0
201014740485,1,0
201014740485,2,0
201014740485,3,0
201014740486,1,0
201014740488,1,1
201014740488,2,0
201014740489,1,0
201014740489,2,0
201014740492,1,0
201014740500,1,0
201014740500,2,0
201014740501,1,0
201014740501,2,0
201014740504,1,0
201014740504,2,0
201014740518,1,9
201014740519,1,0
201014740524,1,0
201014740534,1,0
201014740534,2,0
201014740539,1,0
201014740539,2,0
201014740555,1,0
201014740555,2,0
201014740556,1,0
201014740556,2,0
201014740559,1,9
201014740560,1,0
201014740561,1,9
201014740568,1,0
201014740568,2,0
201014740580,0,0
201014740580,1,0
201014740583,1,0
201014740583,2,0
201014740596,1,9
201014740596,2,0
201014740596,3,0
201014740607,1,0
201014740607,2,0
201014740608,1,0
201014740608,2,0
201014740612,1,0
201014740612,2,0
201014740616,0,0
201014740616,1,0
201014740618,1,0
201014740619,1,0
201014740632,1,0
201014740632,2,0
201014740634,1,0
201014740634,2,0
201014740635,0,0
201014740635,1,0
201014740638,1,0
201014740638,2,0
201014740641,0,0
201014740641,1,0
201014740643,1,0
201014740649,1,0
201014740649,2,0
201014740650,1,0
201014740650,2,0
201014740667,1,0
201014740672,1,0
201014740673,1,0
201014740673,2,0
201014740676,1,0
201014740676,2,0
201014740680,0,0
201014740680,1,0
201014740682,1,0
201014740682,2,0
201014740683,1,9
201014740685,1,0
201014740685,2,0
201014740690,1,0
201014740690,2,0
201014740692,1,0
201014740692,2,0
201014740693,1,0
201014740695,1,9
201014740705,0,0
201014740705,1,0
201014740707,1,0
201014740707,2,0
201014740709,1,0
201014740709,2,0
201014740710,1,0
201014740710,2,0
201014740711,1,0
201014740711,2,0
201014740714,1,0
201014740714,2,0
201014740716,1,0
201014740716,2,0
201014740735,1,0
201014740735,2,0
201014740739,1,0
201014740739,2,0
201014740741,1,0
201014740741,2,0
201014740746,1,0
201014740749,1,0
201014740749,2,0
201014740754,1,0
201014740754,2,0
201014740760,1,0
201014740761,1,0
201014740761,2,0
201014740763,1,0
201014740765,1,1
201014740765,2,0
201014740766,2,0
201014740768,1,0
201014740768,2,0
201014740771,1,0
201014740771,2,0
201014740777,1,0
201014740777,2,0
201014740779,1,0
201014740784,1,9
201014740786,1,0
201014740786,2,0
201014740787,1,0
201014740790,1,0
201014740790,2,0
201014740791,1,0
201014740791,2,0
201014740794,1,0
201014740794,2,0
201014740795,1,0
201014740795,2,0
201014740819,1,0
201014740823,0,0
201014740823,1,0
201014740824,0,0
201014740840,1,0
201014740840,2,0
201014740842,1,0
201014740842,2,0
201014740844,1,0
201014740846,1,0
201014740851,0,0
201014740851,1,0
201014740858,1,0
201014740858,2,0
201014740864,1,0
201014740864,2,0
201014740865,1,0
201014740865,2,0
201014740870,1,0
201014740870,2,0
201014740872,1,0
201014740872,2,0
201014740878,1,0
201014740878,2,0
201014740878,3,0
201014740879,1,0
201014740879,2,0
201014740880,1,0
201014740881,1,0
201014740881,2,0
201014740890,1,0
201014740890,2,0
201014740895,1,0
201014740895,2,0
201014740899,1,9
201014740902,1,0
201014740906,1,0
201014740909,1,0
201014740920,1,0
201014740920,2,0
201014740925,1,0
201014740927,1,0
201014740927,2,0
201014740931,1,10
201014740931,2,0
201014740939,1,0
201014740965,1,0
201014740968,1,0
201014740974,1,0
201014740974,2,0
201014740978,1,0
201014740978,2,0
201014740983,1,0
201014740983,2,0
201014740985,1,0
201014740985,2,0
201014740986,1,0
201014740989,1,0
201014740989,2,0
201014740990,1,0
201014740990,2,0
201014741000,1,0
201014741000,2,0
201014741001,1,0
201014741005,1,0
201014741006,1,0
201014741008,1,0
201014741010,1,0
201014741011,1,1
201014741011,1,2
201014741011,2,0
201014741016,1,0
201014741028,1,0
201014741028,2,0
201014741030,1,0
201014741030,2,0
201014741043,1,0
201014741043,2,0
201014741044,1,0
201014741044,2,0
201014741045,1,0
201014741045,2,0
201014741058,1,0
201014741069,0,0
201014741069,2,0
201014741071,1,0
201014741071,2,0
201014741078,1,0
201014741078,2,0
201014741089,1,0
201014741089,2,0
201014741090,1,0
201014741090,2,0
201014741101,1,0
201014741105,1,0
201014741105,2,0
201014741114,1,0
201014741115,1,0
201014741117,1,0
201014741119,1,0
201014741119,2,0
201014741123,1,0
201014741128,1,0
201014741136,1,0
201014741137,1,0
201014741148,1,0
201014741154,1,0
201014741161,1,0
201014741161,2,0
201014741164,1,0
201014741164,2,0
201014741169,1,0
201014741169,2,0
201014741172,1,0
201014741172,2,0
201014741173,1,0
201014741173,2,0
201014741182,1,0
201014741183,1,0
201014741183,2,0
201014741184,1,0
201014741190,1,0
201014741190,2,0
201014741190,3,0
201014741191,1,0
201014741191,2,0
201014741193,1,0
201014741193,2,0
201014741194,1,0
201014741194,2,0
201014741215,1,9
201014741216,1,0
201014741218,1,0
201014741222,1,0
201014741222,2,0
201014741229,1,9
201014741237,1,0
201014741237,2,0
201014741244,1,0
201014741244,2,0
201014741247,1,0
201014741257,0,0
201014741257,1,0
201014741258,1,0
201014741259,1,0
201014741259,2,0
201014741262,1,0
201014741262,2,0
201014741266,1,0
201014741266,2,0
201014741269,1,0
201014741269,2,0
201014741270,1,0
201014741270,2,0
201014741295,1,0
201014741295,2,0
201014741297,1,0
201014741299,1,0
201014741308,1,0
201014741315,1,9
201014741320,1,0
201014741320,2,0
201014741332,1,0
201014741332,2,0
201014741334,1,0
201014741341,2,0
201014741344,1,0
201014741344,2,0
201014741345,1,0
201014741345,2,0
201014741349,1,0
201014741351,1,0
201014741353,1,0
201014741353,2,0
201014741354,1,0
201014741354,2,0
201014741356,1,0
201014741356,2,0
201014741356,3,0
201014741358,1,0
201014741358,2,0
201014741381,1,0
201014741382,1,0
201014741384,1,0
201014741396,1,0
201014741396,2,0
201014741402,2,9
201014741410,1,0
201014741410,2,0
201014741417,1,0
201014741418,1,0
201014741418,2,0
201014741420,1,0
201014741420,2,0
201014741425,1,1
201014741432,0,0
201014741432,1,0
201014741436,1,0
201014741436,2,0
201014741440,1,0
201014741440,2,0
201014741446,2,0
201014741448,1,0
201014741448,2,0
201014741458,1,9
201014741461,2,0
201014741462,0,0
201014741462,1,0
201014741465,1,0
201014741465,2,0
201014741466,1,0
201014741466,2,0
201014741482,2,0
201014741487,1,0
201014741500,1,0
201014741506,1,0
201014741506,2,0
201014741512,1,0
201014741517,1,0
201014741521,1,0
201014741521,2,0
201014741532,1,0
201014741532,2,0
201014741536,1,0
201014741536,2,0
201014741549,1,0
201014741549,2,0
201014741557,1,0
201014741560,1,0
201014741560,2,0
201014741567,1,0
201014741572,1,0
201014741579,1,0
201014741579,2,0
201014741587,1,0
201014741587,2,0
201014741589,1,0
201014741589,2,0
201014741595,1,0
201014741595,2,0
201014741597,1,0
201014741600,1,0
201014741609,1,0
201014741609,2,0
201014741613,1,9
201014741613,2,0
201014741615,1,0
201014741618,0,0
201014741618,1,0
201014741620,1,0
201014741620,2,0
201014741626,0,0
201014741626,1,0
201014741629,1,0
201014741629,2,0
201014741632,1,0
201014741632,2,0
201014741635,1,0
201014741636,1,0
201014741644,1,0
201014741646,1,0
201014741647,1,0
201014741655,1,0
201014741660,1,0
201014741660,2,0
201014741665,1,0
201014741665,2,0
201014741670,1,0
201014741671,1,0
201014741671,2,0
201014741681,1,0
201014741681,2,0
201014741682,1,0
201014741682,2,0
201014741684,1,0
201014741684,2,0
201014741695,1,0
201014741695,2,0
201014741715,1,0
201014741715,2,0
201014741723,1,0
201014741723,2,0
201014741724,2,0
201014741727,1,0
201014741727,2,0
201014741729,1,0
201014741729,2,0
201014741739,1,0
201014741739,2,0
201014741740,1,0
201014741740,2,0
201014741740,3,0
201014741747,1,0
201014741747,2,0
201014741751,1,0
201014741753,1,0
201014741759,1,0
201014741759,2,0
201014741766,1,0
201014741766,2,0
201014741767,1,0
201014741777,1,0
201014741781,1,9
201014741781,2,0
201014741784,1,0
201014741784,2,0
201014741785,1,0
201014741787,1,0
201014741787,2,0
201014741789,1,0
201014741789,2,0
201014741790,1,0
201014741790,2,0
201014741791,1,0
201014741791,2,0
201014741801,1,0
201014741803,1,0
201014741810,1,0
201014741815,1,0
201014741816,1,1
201014741826,1,0
201014741827,1,0
201014741842,1,0
201014741842,2,0
201014741852,1,0
201014741853,1,0
201014741877,1,0
201014741885,1,0
201014741885,2,0
201014741886,1,0
201014741892,1,0
201014741897,1,0
201014741906,1,0
201014741907,1,0
201014741919,1,0
201014741922,1,0
201014741922,2,0
201014741925,1,0
201014741925,2,0
201014741926,0,0
201014741940,1,0
201014741940,2,0
201014741942,1,0
201014741947,1,0
